"id","city","state_code","state_name"
"25,012",Plainfield,IN,Indiana
"25,013",New Bedford,PA,Pennsylvania
"25,014",Azalia,MI,Michigan
"25,015",Glouster,OH,Ohio
"25,016",Pine Island Ridge,FL,Florida
"25,017",Mount Gilead,NC,North Carolina
"25,018",Bloomingdale,GA,Georgia
"25,019",Utica,MS,Mississippi
"25,020",Walnut Bottom,PA,Pennsylvania
"25,021",Bloomingdale,IN,Indiana
"25,022",Berea,WV,West Virginia
"25,023",Genoa,CO,Colorado
"25,024",Norvell,MI,Michigan
"25,025",Viewtown,VA,Virginia
"25,026",Fabius,NY,New York
"25,027",Estherwood,LA,Louisiana
"25,028",Flippin,AR,Arkansas
"25,029",Covington,LA,Louisiana
"25,030",Blairsden-Graeagle,CA,California
"25,031",Evansville,IL,Illinois
"25,032",De Forest,WI,Wisconsin
"25,033",Hillsboro,MS,Mississippi
"25,034",Farmington,ID,Idaho
"25,035",Hensley,WV,West Virginia
"25,036",Sierra Madre,CA,California
"25,037",Matawan,NJ,New Jersey
"25,038",Dennis,MS,Mississippi
"25,039",Carville,LA,Louisiana
"25,040",Goodyear,AZ,Arizona
"25,041",Dobbins,CA,California
"25,042",Beallsville,MD,Maryland
"25,043",Coronado,CA,California
"25,044",Jersey City,NJ,New Jersey
"25,045",Holmes,PA,Pennsylvania
"25,046",Doucette,TX,Texas
"25,047",Axson,GA,Georgia
"25,048",Oakley,MI,Michigan
"25,049",Eau Claire,PA,Pennsylvania
"25,050",Iva,SC,South Carolina
"25,051",Rangeley,ME,Maine
"25,052",Zahl,ND,North Dakota
"25,053",Towaoc,CO,Colorado
"25,054",Inman,KS,Kansas
"25,055",Dietrich,ID,Idaho
"25,056",Ballouville,CT,Connecticut
"25,057",Carbondale,PA,Pennsylvania
"25,058",Magnolia,NJ,New Jersey
"25,059",New Orleans,LA,Louisiana
"25,060",Ward,AL,Alabama
"25,061",Strongstown,PA,Pennsylvania
"25,062",Hallandale,FL,Florida
"25,063",Bowen,IL,Illinois
"25,064",Deshler,NE,Nebraska
"25,065",Wilderville,OR,Oregon
"25,066",Kinderhook,NY,New York
"25,067",Thurston,OR,Oregon
"25,068",Wellsboro,PA,Pennsylvania
"25,069",Gratis,OH,Ohio
"25,070",Elkport,IA,Iowa
"25,071",Frederic,WI,Wisconsin
"25,072",Ware Shoals,SC,South Carolina
"25,073",Arena,WI,Wisconsin
"25,074",Jonas Ridge,NC,North Carolina
"25,075",Buena Vista,CO,Colorado
"25,076",Maysel,WV,West Virginia
"25,077",Santa Maria,TX,Texas
"25,078",New Castle,NH,New Hampshire
"25,079",Adams,KY,Kentucky
"25,080",Dryden,MI,Michigan
"25,081",Fairfield,MT,Montana
"25,082",Holcomb,KS,Kansas
"25,083",Markleysburg,PA,Pennsylvania
"25,084",Bland,MO,Missouri
"25,085",Odon,IN,Indiana
"25,086",Bloomingdale,MI,Michigan
"25,087",Sandy Hook,KY,Kentucky
"25,088",Coyville,KS,Kansas
"25,089",Honaunau,HI,Hawaii
"25,090",Sammamish,WA,Washington
"25,091",Hayesville,OH,Ohio
"25,092",Port Penn,DE,Delaware
"25,093",Dresher,PA,Pennsylvania
"25,094",Paris Crossing,IN,Indiana
"25,095",Linthicum Heights,MD,Maryland
"25,096",Davis Station,SC,South Carolina
"25,097",Cedarville,MI,Michigan
"25,098",Havana,FL,Florida
"25,099",Rotan,TX,Texas
"25,100",Arapahoe,NC,North Carolina
"25,101",Noxon,MT,Montana
"25,102",Echo,UT,Utah
"25,103",Seal Cove,ME,Maine
"25,104",Au Train,MI,Michigan
"25,105",Anacortes,WA,Washington
"25,106",Athol,MA,Massachusetts
"25,107",Halstad,MN,Minnesota
"25,108",Barksdale AFB,LA,Louisiana
"25,109",Driscoll,ND,North Dakota
"25,110",Galt,MO,Missouri
"25,111",Middleburg,VA,Virginia
"25,112",Rosalie,NE,Nebraska
"25,113",Marilla,NY,New York
"25,114",Bethlehem,KY,Kentucky
"25,115",Palos Hills,IL,Illinois
"25,116",Speedwell,VA,Virginia
"25,117",Clarington,OH,Ohio
"25,118",Harper,IA,Iowa
"25,119",Carrolltown,PA,Pennsylvania
"25,120",Sodus,MI,Michigan
"25,121",Newport,MN,Minnesota
"25,122",Marietta,TX,Texas
"25,123",Selbyville,WV,West Virginia
"25,124",Creole,LA,Louisiana
"25,125",Peru,ME,Maine
"25,126",Slatington,PA,Pennsylvania
"25,127",Morris,IL,Illinois
"25,128",Carencro,LA,Louisiana
"25,129",Egg Harbor Township,NJ,New Jersey
"25,130",Thief River Falls,MN,Minnesota
"25,131",Rothschild,WI,Wisconsin
"25,132",Edinburgh,IN,Indiana
"25,133",Osyka,MS,Mississippi
"25,134",Batesburg,SC,South Carolina
"25,135",Hebo,OR,Oregon
"25,136",Pelahatchie,MS,Mississippi
"25,137",Alvadore,OR,Oregon
"25,138",Baton Rouge,LA,Louisiana
"25,139",Ashton,NE,Nebraska
"25,140",Deer Park,AL,Alabama
"25,141",Forest Hill,LA,Louisiana
"25,142",Lindenhurst,NY,New York
"25,143",Oldfort,TN,Tennessee
"25,144",Minter City,MS,Mississippi
"25,145",Janesville,IL,Illinois
"25,146",Little River,TX,Texas
"25,147",Duncan,NE,Nebraska
"25,148",Blawenburg,NJ,New Jersey
"25,149",Wilmington,DE,Delaware
"25,150",Winner,SD,South Dakota
"25,151",Brinktown,MO,Missouri
"25,152",Liberty,NC,North Carolina
"25,153",Wolf Creek,OR,Oregon
"25,154",North Sioux City,SD,South Dakota
"25,155",Hillsboro,MD,Maryland
"25,156",Melvern,KS,Kansas
"25,157",Oldtown,ID,Idaho
"25,158",Woodstock,AL,Alabama
"25,159",Ovalo,TX,Texas
"25,160",Winter Beach,FL,Florida
"25,161",Williamsport,PA,Pennsylvania
"25,162",Shoup,ID,Idaho
"25,163",Big Sandy,MT,Montana
"25,164",Se Ree,KY,Kentucky
"25,165",Morganton,GA,Georgia
"25,166",Odem,TX,Texas
"25,167",Trezevant,TN,Tennessee
"25,168",Stryker,OH,Ohio
"25,169",Crane,OH,Ohio
"25,170",Scottville,IL,Illinois
"25,171",East Syracuse,NY,New York
"25,172",Binghamton,NY,New York
"25,173",Sheffield,IA,Iowa
"25,174",York,ME,Maine
"25,175",Central Square,NY,New York
"25,176",Coon Rapids,IA,Iowa
"25,177",East Quogue,NY,New York
"25,178",West Union,IA,Iowa
"25,179",Jones Mill,AR,Arkansas
"25,180",Crosby,ND,North Dakota
"25,181",Mayville,NY,New York
"25,182",Buhl,MN,Minnesota
"25,183",Hialeah,FL,Florida
"25,184",Greenville,CA,California
"25,185",Hillsdale,NJ,New Jersey
"25,186",Hanover,WI,Wisconsin
"25,187",Kellnersville,WI,Wisconsin
"25,188",Grand Terrace,CA,California
"25,189",Great Bend,NY,New York
"25,190",Brownfield,TX,Texas
"25,191",Woodward,PA,Pennsylvania
"25,192",Ohiopyle,PA,Pennsylvania
"25,193",Adrian,OH,Ohio
"25,194",Lone Rock,IA,Iowa
"25,195",Beavertown,PA,Pennsylvania
"25,196",Sutton,WV,West Virginia
"25,197",Turnersburg,NC,North Carolina
"25,198",Greenup,KY,Kentucky
"25,199",Adams Basin,NY,New York
"25,200",Center Point,IA,Iowa
"25,201",Lindsborg,KS,Kansas
"25,202",Barstow,IL,Illinois
"25,203",New Haven,CT,Connecticut
"25,204",Blairsville,GA,Georgia
"25,205",Jones,LA,Louisiana
"25,206",Rolette,ND,North Dakota
"25,207",Plymouth,MA,Massachusetts
"25,208",Millersville,MD,Maryland
"25,209",Grove Hill,AL,Alabama
"25,210",Pathfork,KY,Kentucky
"25,211",Hudson,IL,Illinois
"25,212",Albion,ID,Idaho
"25,213",Morgan,UT,Utah
"25,214",Richmond,IN,Indiana
"25,215",Chapel Hill,NC,North Carolina
"25,216",Mountain Lake,MN,Minnesota
"25,217",Wishon,CA,California
"25,218",Fruitland,UT,Utah
"25,219",Dana Point,CA,California
"25,220",Coalgood,KY,Kentucky
"25,221",Point Lookout,MO,Missouri
"25,222",Wilsey,KS,Kansas
"25,223",Ebervale,PA,Pennsylvania
"25,224",Holbrook,ID,Idaho
"25,225",Ezel,KY,Kentucky
"25,226",Gerrardstown,WV,West Virginia
"25,227",Falmouth,MA,Massachusetts
"25,228",Thornton,IA,Iowa
"25,229",Bingham Canyon,UT,Utah
"25,230",Robesonia,PA,Pennsylvania
"25,231",Sale Creek,TN,Tennessee
"25,232",South Rockwood,MI,Michigan
"25,233",South Heights,PA,Pennsylvania
"25,234",Averill,VT,Vermont
"25,235",Brush Valley,PA,Pennsylvania
"25,236",Andrew,IA,Iowa
"25,237",Lincoln,VA,Virginia
"25,238",Bluff City,KS,Kansas
"25,239",Olivia,MN,Minnesota
"25,240",Pocono Summit,PA,Pennsylvania
"25,241",Albany,IL,Illinois
"25,242",Lady Lake,FL,Florida
"25,243",Lodge,SC,South Carolina
"25,244",Lynch,KY,Kentucky
"25,245",Green Sea,SC,South Carolina
"25,246",Lincoln Acres,CA,California
"25,247",Iona,SD,South Dakota
"25,248",Clifton,TN,Tennessee
"25,249",Iola,KS,Kansas
"25,250",Kobuk,AK,Alaska
"25,251",Fountain City,WI,Wisconsin
"25,252",Charlevoix,MI,Michigan
"25,253",Glenham,SD,South Dakota
"25,254",Walworth,NY,New York
"25,255",West Blocton,AL,Alabama
"25,256",McCalla,AL,Alabama
"25,257",Neopit,WI,Wisconsin
"25,258",Burlingame,KS,Kansas
"25,259",Beacon,IA,Iowa
"25,260",Massena,NY,New York
"25,261",Florala,AL,Alabama
"25,262",Navesink,NJ,New Jersey
"25,263",Westerville,OH,Ohio
"25,264",Mayesville,SC,South Carolina
"25,265",Indianola,OK,Oklahoma
"25,266",Proctorville,NC,North Carolina
"25,267",Plains,KS,Kansas
"25,268",Memphis,IN,Indiana
"25,269",Cowiche,WA,Washington
"25,270",South Range,WI,Wisconsin
"25,271",Henderson,TX,Texas
"25,272",St. Augustine,FL,Florida
"25,273",Ansonville,NC,North Carolina
"25,274",Orangevale,CA,California
"25,275",Firesteel,SD,South Dakota
"25,276",Bentree,WV,West Virginia
"25,277",Schoolcraft,MI,Michigan
"25,278",Burleson,TX,Texas
"25,279",Grassy Meadows,WV,West Virginia
"25,280",Felda,FL,Florida
"25,281",Erie,MI,Michigan
"25,282",Murfreesboro,AR,Arkansas
"25,283",Dayton,NY,New York
"25,284",Freetown,IN,Indiana
"25,285",Palmer,AK,Alaska
"25,286",Moneta,VA,Virginia
"25,287",Aliceville,AL,Alabama
"25,288",Granger,TX,Texas
"25,289",Lake Harmony,PA,Pennsylvania
"25,290",Lakeland,MI,Michigan
"25,291",Heyburn,ID,Idaho
"25,292",Phyllis,KY,Kentucky
"25,293",Saint Clair,MI,Michigan
"25,294",Stuart,IA,Iowa
"25,295",Wanblee,SD,South Dakota
"25,296",Wamego,KS,Kansas
"25,297",Juntura,OR,Oregon
"25,298",Columbia,OH,Ohio
"25,299",Trout Creek,MT,Montana
"25,300",Tewksbury,MA,Massachusetts
"25,301",Dunfermline,IL,Illinois
"25,302",Cortaro,AZ,Arizona
"25,303",Grinnell,KS,Kansas
"25,304",Hatton,WA,Washington
"25,305",Ekron,KY,Kentucky
"25,306",Toone,TN,Tennessee
"25,307",Rainbow Lake,NY,New York
"25,308",Wildsville,LA,Louisiana
"25,309",Webster,IN,Indiana
"25,310",Bartonsville,PA,Pennsylvania
"25,311",Bantry,ND,North Dakota
"25,312",Pierre Part,LA,Louisiana
"25,313",Glencoe,MN,Minnesota
"25,314",Peekskill,NY,New York
"25,315",Tenants Harbor,ME,Maine
"25,316",Ashland,OR,Oregon
"25,317",Battle Mountain,NV,Nevada
"25,318",Muldoon,TX,Texas
"25,319",Dalton,MO,Missouri
"25,320",Kenvil,NJ,New Jersey
"25,321",Bethany,IL,Illinois
"25,322",Holcombe,WI,Wisconsin
"25,323",Breeden,WV,West Virginia
"25,324",Six Mile Run,PA,Pennsylvania
"25,325",Central,IN,Indiana
"25,326",Boring,MD,Maryland
"25,327",Irwinville,GA,Georgia
"25,328",Highland Springs,VA,Virginia
"25,329",Nauvoo,IL,Illinois
"25,330",Dickeyville,WI,Wisconsin
"25,331",Ponemah,MN,Minnesota
"25,332",Priest River,ID,Idaho
"25,333",Oden,AR,Arkansas
"25,334",Atherton,CA,California
"25,335",Stratford,NJ,New Jersey
"25,336",Keslers Cross Lanes,WV,West Virginia
"25,337",Redmond,WA,Washington
"25,338",Ballston Lake,NY,New York
"25,339",Bailey,TX,Texas
"25,340",Lynn,AL,Alabama
"25,341",Jonancy,KY,Kentucky
"25,342",Crescent City,IL,Illinois
"25,343",Mason,WI,Wisconsin
"25,344",Rico,CO,Colorado
"25,345",Cresco,IA,Iowa
"25,346",Fowlerville,MI,Michigan
"25,347",Hancock,MI,Michigan
"25,348",Beaver,OH,Ohio
"25,349",Cosmopolis,WA,Washington
"25,350",Grandin,MO,Missouri
"25,351",South Glens Falls,NY,New York
"25,352",Lynchburg,OH,Ohio
"25,353",Duff,TN,Tennessee
"25,354",Friendship,WI,Wisconsin
"25,355",Amity,AR,Arkansas
"25,356",El Paso,TX,Texas
"25,357",Ford,KY,Kentucky
"25,358",Venetie,AK,Alaska
"25,359",Lowell,VT,Vermont
"25,360",Mingo,IA,Iowa
"25,361",Alborn,MN,Minnesota
"25,362",Dexter,MI,Michigan
"25,363",Buchanan,VA,Virginia
"25,364",Jennie,AR,Arkansas
"25,365",Saint Regis,MT,Montana
"25,366",Monaca,PA,Pennsylvania
"25,367",Mount Victoria,MD,Maryland
"25,368",Iron Station,NC,North Carolina
"25,369",Kingston,MO,Missouri
"25,370",Sag Harbor,NY,New York
"25,371",Aberdeen,MD,Maryland
"25,372",Malcom,IA,Iowa
"25,373",Rome,PA,Pennsylvania
"25,374",Summit Station,PA,Pennsylvania
"25,375",Rockville,MO,Missouri
"25,376",Greer,SC,South Carolina
"25,377",Beaver Falls,NY,New York
"25,378",Pyote,TX,Texas
"25,379",Minturn,AR,Arkansas
"25,380",Earlington,KY,Kentucky
"25,381",Tarrytown,NY,New York
"25,382",Elgin,SC,South Carolina
"25,383",Pinehurst,TX,Texas
"25,384",Lampeter,PA,Pennsylvania
"25,385",Alsea,OR,Oregon
"25,386",Nimitz,WV,West Virginia
"25,387",Glen,WV,West Virginia
"25,388",Merom,IN,Indiana
"25,389",Painesdale,MI,Michigan
"25,390",Linwood,MD,Maryland
"25,391",Benham,KY,Kentucky
"25,392",Cottage Grove,WI,Wisconsin
"25,393",Gallatin,TN,Tennessee
"25,394",Sandy Hook,MS,Mississippi
"25,395",Nelson,MN,Minnesota
"25,396",La Crosse,WI,Wisconsin
"25,397",Doyle,CA,California
"25,398",Blair,OK,Oklahoma
"25,399",Greenbrae,CA,California
"25,400",Cassopolis,MI,Michigan
"25,401",Wolverton,MN,Minnesota
"25,402",Briscoe,TX,Texas
"25,403",Deming,WA,Washington
"25,404",Harveysburg,OH,Ohio
"25,405",Pittsburg,MO,Missouri
"25,406",Long Island,KS,Kansas
"25,407",Porterville,MS,Mississippi
"25,408",Duncans Mills,CA,California
"25,409",Dutton,VA,Virginia
"25,410",Hadley,PA,Pennsylvania
"25,411",Longmire,WA,Washington
"25,412",Waterford,CT,Connecticut
"25,413",Clare,IA,Iowa
"25,414",Velma,OK,Oklahoma
"25,415",Fairview,OH,Ohio
"25,416",Crowder,MS,Mississippi
"25,417",Cromwell,MN,Minnesota
"25,418",Alden,MN,Minnesota
"25,419",Fordoche,LA,Louisiana
"25,420",Laconia,NH,New Hampshire
"25,421",Ovapa,WV,West Virginia
"25,422",Sharptown,MD,Maryland
"25,423",Galesville,MD,Maryland
"25,424",Coarsegold,CA,California
"25,425",Cummaquid,MA,Massachusetts
"25,426",Hannaford,ND,North Dakota
"25,427",Cloutierville,LA,Louisiana
"25,428",Green Creek,NJ,New Jersey
"25,429",Henderson Harbor,NY,New York
"25,430",Afton,WY,Wyoming
"25,431",Saint Albans Bay,VT,Vermont
"25,432",Stebbins,AK,Alaska
"25,433",Howe,OK,Oklahoma
"25,434",Camas,WA,Washington
"25,435",Nelsonville,WI,Wisconsin
"25,436",Busby,MT,Montana
"25,437",Helper,UT,Utah
"25,438",Ora,IN,Indiana
"25,439",Bunola,PA,Pennsylvania
"25,440",Fort Spring,WV,West Virginia
"25,441",Kokomo,IN,Indiana
"25,442",Lone Star,TX,Texas
"25,443",Pond Eddy,NY,New York
"25,444",Dow,IL,Illinois
"25,445",Ashaway,RI,Rhode Island
"25,446",Pineville,WV,West Virginia
"25,447",Lakeside,OR,Oregon
"25,448",Bergenfield,NJ,New Jersey
"25,449",Diamond,OR,Oregon
"25,450",Stewart,TN,Tennessee
"25,451",Ohio,IL,Illinois
"25,452",Villas,NJ,New Jersey
"25,453",Bearcreek,MT,Montana
"25,454",Dell,MT,Montana
"25,455",Birmingham,OH,Ohio
"25,456",Cowan,TN,Tennessee
"25,457",Bokeelia,FL,Florida
"25,458",Bryce,UT,Utah
"25,459",Saint Amant,LA,Louisiana
"25,460",Isle Saint George,OH,Ohio
"25,461",Brightwaters,NY,New York
"25,462",Providence,KY,Kentucky
"25,463",Clara City,MN,Minnesota
"25,464",Walnut Creek,CA,California
"25,465",Bronson,TX,Texas
"25,466",Havana,AR,Arkansas
"25,467",Wakefield,MI,Michigan
"25,468",Jerome,MO,Missouri
"25,469",Vermillion,KS,Kansas
"25,470",Carthage,NY,New York
"25,471",Boulder,MT,Montana
"25,472",Blodgett,MO,Missouri
"25,473",Willet,NY,New York
"25,474",Clearwater,NE,Nebraska
"25,475",Chicken,AK,Alaska
"25,476",Forrest City,AR,Arkansas
"25,477",Springdale,AR,Arkansas
"25,478",Vesper,WI,Wisconsin
"25,479",Thomasville,NC,North Carolina
"25,480",Orwell,VT,Vermont
"25,481",Worth,WV,West Virginia
"25,482",Kirkwood,IL,Illinois
"25,483",Fishkill,NY,New York
"25,484",De Borgia,MT,Montana
"25,485",Melrose,NY,New York
"25,486",Hope,MI,Michigan
"25,487",Livermore,CO,Colorado
"25,488",Gilson,IL,Illinois
"25,489",Cameron,LA,Louisiana
"25,490",Bloomery,WV,West Virginia
"25,491",Graysville,GA,Georgia
"25,492",Graysville,IN,Indiana
"25,493",Goldsmith,IN,Indiana
"25,494",Beaver Bay,MN,Minnesota
"25,495",Shanksville,PA,Pennsylvania
"25,496",Richford,VT,Vermont
"25,497",Patterson,AR,Arkansas
"25,498",Woodland,NC,North Carolina
"25,499",Perkinsville,NY,New York
"25,500",Saint Marys,GA,Georgia
"25,501",Dumfries,VA,Virginia
"25,502",Barton,OH,Ohio
"25,503",Sulphur Springs,IN,Indiana
"25,504",Reedsville,WV,West Virginia
"25,505",Topaz,CA,California
"25,506",Papaaloa,HI,Hawaii
"25,507",Cedar Bluff,VA,Virginia
"25,508",Big Falls,MN,Minnesota
"25,509",Maybeury,WV,West Virginia
"25,510",Norris City,IL,Illinois
"25,511",Cambria,WI,Wisconsin
"25,512",Litchfield,IL,Illinois
"25,513",Dyer,NV,Nevada
"25,514",Stirling City,CA,California
"25,515",Powell,OH,Ohio
"25,516",Carrollton,GA,Georgia
"25,517",Gober,TX,Texas
"25,518",Concord,NE,Nebraska
"25,519",Bowden,WV,West Virginia
"25,520",Unalaska,AK,Alaska
"25,521",Norway,OR,Oregon
"25,522",Dellwood,WI,Wisconsin
"25,523",Central,UT,Utah
"25,524",Narragansett,RI,Rhode Island
"25,525",Baskett,KY,Kentucky
"25,526",Troutville,PA,Pennsylvania
"25,527",Brantford,SD,South Dakota
"25,528",Crittenden,NY,New York
"25,529",Cobbs Creek,VA,Virginia
"25,530",Glenside,PA,Pennsylvania
"25,531",Geneva,OH,Ohio
"25,532",Lake Butter,FL,Florida
"25,533",Sherborn,MA,Massachusetts
"25,534",Manor,GA,Georgia
"25,535",Grapevine,AR,Arkansas
"25,536",Clifford,ND,North Dakota
"25,537",De Land,IL,Illinois
"25,538",Towanda,KS,Kansas
"25,539",Vallonia,IN,Indiana
"25,540",Rock Valley,IA,Iowa
"25,541",Mercer,MO,Missouri
"25,542",Rexford,KS,Kansas
"25,543",Buchanan,NY,New York
"25,544",Bunnell,FL,Florida
"25,545",Sundown,TX,Texas
"25,546",Piedmont,CA,California
"25,547",Madison,CT,Connecticut
"25,548",Smackover,AR,Arkansas
"25,549",Forest Hill,MD,Maryland
"25,550",Clay Center,NE,Nebraska
"25,551",Harrisville,MS,Mississippi
"25,552",Shawnee Mission,KS,Kansas
"25,553",Olcott,NY,New York
"25,554",Fort Benton,MT,Montana
"25,555",San Jose,IL,Illinois
"25,556",Goodyears Bar,CA,California
"25,557",Pike,NY,New York
"25,558",Summit Hill,PA,Pennsylvania
"25,559",Springfield,CO,Colorado
"25,560",Lewistown,PA,Pennsylvania
"25,561",Moorhead,MS,Mississippi
"25,562",Cedar Springs,GA,Georgia
"25,563",Blue Ball,PA,Pennsylvania
"25,564",Majestic,KY,Kentucky
"25,565",Uriah,AL,Alabama
"25,566",Bisbee,AZ,Arizona
"25,567",Thornwood,NY,New York
"25,568",Greenfield,OH,Ohio
"25,569",Kankakee,IL,Illinois
"25,570",Cathay,ND,North Dakota
"25,571",Ramsey,NJ,New Jersey
"25,572",Ridge Spring,SC,South Carolina
"25,573",Keller,WA,Washington
"25,574",Lynn Center,IL,Illinois
"25,575",Juliustown,NJ,New Jersey
"25,576",Bowdle,SD,South Dakota
"25,577",Catharpin,VA,Virginia
"25,578",Sussex,VA,Virginia
"25,579",Bar Mills,ME,Maine
"25,580",Cherry,IL,Illinois
"25,581",Deatsville,AL,Alabama
"25,582",New Kensington,PA,Pennsylvania
"25,583",Tallulah Falls,GA,Georgia
"25,584",Arvada,CO,Colorado
"25,585",Foster City,MI,Michigan
"25,586",Elk Garden,WV,West Virginia
"25,587",Catlett,VA,Virginia
"25,588",Joelton,TN,Tennessee
"25,589",Saint Bethlehem,TN,Tennessee
"25,590",Egg Harbor City,NJ,New Jersey
"25,591",Colden,NY,New York
"25,592",Wilmerding,PA,Pennsylvania
"25,593",Hallsboro,NC,North Carolina
"25,594",Ivanhoe,NC,North Carolina
"25,595",Uniontown,MO,Missouri
"25,596",Bernard,ME,Maine
"25,597",Hamill,SD,South Dakota
"25,598",Turkey Creek,LA,Louisiana
"25,599",Kearny,AZ,Arizona
"25,600",Blairs Mills,PA,Pennsylvania
"25,601",Kickapoo,WI,Wisconsin
"25,602",Hot Springs,SD,South Dakota
"25,603",Barberton,OH,Ohio
"25,604",Quincy,OH,Ohio
"25,605",Rosanky,TX,Texas
"25,606",Caliente,CA,California
"25,607",Greenwood,MO,Missouri
"25,608",Millbrae,CA,California
"25,609",Fremont Center,NY,New York
"25,610",Ripon,WI,Wisconsin
"25,611",College Place,WA,Washington
"25,612",Decatur,TX,Texas
"25,613",Humphreys,MO,Missouri
"25,614",Smithfield,WV,West Virginia
"25,615",Sardis,TN,Tennessee
"25,616",Weed,NM,New Mexico
"25,617",Bridgeport,PA,Pennsylvania
"25,618",Willington,CT,Connecticut
"25,619",Mchenry,IL,Illinois
"25,620",Andrews,SC,South Carolina
"25,621",Oswegatchie,NY,New York
"25,622",Harleyville,SC,South Carolina
"25,623",Camden,AR,Arkansas
"25,624",Godley,TX,Texas
"25,625",Fort Sheridan,IL,Illinois
"25,626",Gilliam,LA,Louisiana
"25,627",Red Jacket,WV,West Virginia
"25,628",Waukena,CA,California
"25,629",Carlton,TX,Texas
"25,630",Kirkland,TX,Texas
"25,631",Edon,OH,Ohio
"25,632",Dauphin,PA,Pennsylvania
"25,633",Booneville,IA,Iowa
"25,634",Palmetto,FL,Florida
"25,635",Scroggins,TX,Texas
"25,636",Carrollton,IL,Illinois
"25,637",Roll,AZ,Arizona
"25,638",Lynwood,CA,California
"25,639",Bodega Bay,CA,California
"25,640",Lena,IL,Illinois
"25,641",Coldwater,MS,Mississippi
"25,642",Liberty,MO,Missouri
"25,643",Green Camp,OH,Ohio
"25,644",Monterey Park,CA,California
"25,645",Minnesota Lake,MN,Minnesota
"25,646",Waynesburg,OH,Ohio
"25,647",Lucinda,PA,Pennsylvania
"25,648",Wickes,AR,Arkansas
"25,649",Boelus,NE,Nebraska
"25,650",Lompoc,CA,California
"25,651",Iron City,TN,Tennessee
"25,652",Dixon,NM,New Mexico
"25,653",Atascadero,CA,California
"25,654",Wysox,PA,Pennsylvania
"25,655",Pipe Creek,TX,Texas
"25,656",Lima,NY,New York
"25,657",Angoon,AK,Alaska
"25,658",Osceola,IN,Indiana
"25,659",Spencer,OK,Oklahoma
"25,660",Lake Arrowhead,CA,California
"25,661",Tuttle,ND,North Dakota
"25,662",Tioga,LA,Louisiana
"25,663",Winfield,TX,Texas
"25,664",Rocky Hill,CT,Connecticut
"25,665",Oak Hill,FL,Florida
"25,666",Enola,AR,Arkansas
"25,667",South Britain,CT,Connecticut
"25,668",Fairfield,WA,Washington
"25,669",El Paso,NM,New Mexico
"25,670",Hastings,OK,Oklahoma
"25,671",Florence,CO,Colorado
"25,672",Greenmountain,NC,North Carolina
"25,673",Marion Junction,AL,Alabama
"25,674",Hartsville,TN,Tennessee
"25,675",Glendale,RI,Rhode Island
"25,676",Sterling,MI,Michigan
"25,677",Saline,LA,Louisiana
"25,678",Fountaintown,IN,Indiana
"25,679",Wellsville,PA,Pennsylvania
"25,680",Bradley,IL,Illinois
"25,681",Burfordville,MO,Missouri
"25,682",Salix,PA,Pennsylvania
"25,683",Yorktown,IA,Iowa
"25,684",Cottonwood,ID,Idaho
"25,685",Sugar Grove,WV,West Virginia
"25,686",Cheshire,OH,Ohio
"25,687",Williamsport,TN,Tennessee
"25,688",Milroy,IN,Indiana
"25,689",White Earth,MN,Minnesota
"25,690",Sidney,AR,Arkansas
"25,691",Grantham,NH,New Hampshire
"25,692",Selden,KS,Kansas
"25,693",Pollock,ID,Idaho
"25,694",Winsted,CT,Connecticut
"25,695",Las Marias,PR,Puerto Rico
"25,696",Oakville,CA,California
"25,697",West Frankfort,IL,Illinois
"25,698",Rosedale,WV,West Virginia
"25,699",Gothenburg,NE,Nebraska
"25,700",San Juan,PR,Puerto Rico
"25,701",Obion,TN,Tennessee
"25,702",Milton,NH,New Hampshire
"25,703",Hampton Bays,NY,New York
"25,704",Loretto,MI,Michigan
"25,705",Gardiner,OR,Oregon
"25,706",Horsepen,VA,Virginia
"25,707",Lisco,NE,Nebraska
"25,708",Badin,NC,North Carolina
"25,709",Lampasas,TX,Texas
"25,710",Belgium,WI,Wisconsin
"25,711",Mountain Park,OK,Oklahoma
"25,712",Talmoon,MN,Minnesota
"25,713",Kissimmee,FL,Florida
"25,714",Apple Grove,WV,West Virginia
"25,715",Crary,ND,North Dakota
"25,716",Norwalk,CT,Connecticut
"25,717",Davis,SD,South Dakota
"25,718",Nuevo,CA,California
"25,719",Stone,KY,Kentucky
"25,720",Sapello,NM,New Mexico
"25,721",Juncos,PR,Puerto Rico
"25,722",Staunton,VA,Virginia
"25,723",Saint Marys City,MD,Maryland
"25,724",Stamford,NE,Nebraska
"25,725",Clint,TX,Texas
"25,726",Holden,UT,Utah
"25,727",Kelly,NC,North Carolina
"25,728",La Valle,WI,Wisconsin
