"","id","brewery_id","beer_style_id","brewery_type_id","post_code","loc_id","name","description","abv","calories","ibu","num_ratings","overall_rating","beer_style_rating","mean_rating","beer_style_name","beer_style_norm","brewery_name","brewery_type","city","state","zip_code","country","lat","long","style_score"
"3610","3,913","5,426",45,5,"13,345","27821","Funky Buddha Key Lime Berliner Weisse","Traditional German Berliner weisse beers are tart affairs, often sweetened by the addition of woodruff syrup. Brewed with white wheat malt and fermented with lactobacillus, our tart Berliner riffs on this popular German tradition with the flavors of key lime pie.",4.5,135,NA,39,99,99,3.97,"Berliner Weisse","Wheat Beer","Funky Buddha Brewery","Brew Pub/Brewery","Fort Lauderdale","FL","33334","USA",26.182161,-80.13341,3
"3611","3,914","4,110",45,4,"38,521","11640","De Garde Blackberry Whiskey Barrel Bu","Berliner Weiss style ale aged in oak whiskey barrels with blackberries.",4.3,129,NA,36,99,99,3.97,"Berliner Weisse","Wheat Beer","De Garde Brewing","Microbrewery","Tillamook","OR","97141","USA",45.459109,-123.80389,3
"3612","3,915","5,929",45,1,NA,NA,"Grimm Present Perfect","Berliner Weisse brewed with passion fruit, conditioned on oak, and dry-hopped with Tettnanger hops. To fully enjoy this beer's lively fruit flavors, drink fresh!",4,120,NA,36,99,99,3.97,"Berliner Weisse","Wheat Beer","Grimm Artisanal Ales","Client Brewer",NA,NA,"","USA",NA,NA,3
"3613","3,916","4,110",45,4,"38,521","11640","De Garde Imperial Cranberry Bu","Berliner Weisse style ale aged in oak gin barrels with cranberries added",5.5,165,NA,28,99,98,3.96,"Berliner Weisse","Wheat Beer","De Garde Brewing","Microbrewery","Tillamook","OR","97141","USA",45.459109,-123.80389,3
"3614","3,917","4,110",45,4,"38,521","11640","De Garde Raspberry Bu","A Berliner Weiss style ale aged in  oak barrels with raspberries.",4.3,129,NA,30,99,98,3.95,"Berliner Weisse","Wheat Beer","De Garde Brewing","Microbrewery","Tillamook","OR","97141","USA",45.459109,-123.80389,3
"3615","3,918","4,110",45,4,"38,521","11640","De Garde Beaucoup Berry Bu","Our Berliner Weisse Style Ale Aged in oak barrels with Oregon Dark Berries (black and red raspberries, boysenberries, and blackberries)",4.5,135,NA,20,99,98,3.98,"Berliner Weisse","Wheat Beer","De Garde Brewing","Microbrewery","Tillamook","OR","97141","USA",45.459109,-123.80389,3
"3616","3,919","5,426",45,5,"13,345","27821","Funky Buddha Lemon Meringue Berliner Weisse","",5,150,NA,13,98,98,4.07,"Berliner Weisse","Wheat Beer","Funky Buddha Brewery","Brew Pub/Brewery","Fort Lauderdale","FL","33334","USA",26.182161,-80.13341,3
"3617","3,920","5,278",45,NA,NA,NA,"Four Winds Passionfruit Berliner Weisse","",3.5,105,4,13,98,98,4.07,"Berliner Weisse","Wheat Beer",NA,NA,NA,NA,NA,NA,NA,NA,3
"3618","3,921","13,319",45,4,NA,NA,"Toolbox Bog Sauce Berliner Weisse","Berliner Weisse w/ Cranberries & Raspberries",4.5,135,NA,37,98,98,3.9,"Berliner Weisse","Wheat Beer","Toolbox Brewing Company","Microbrewery",NA,NA,"92081","USA",NA,NA,3
"3619","3,922","9,329",45,4,"26,685","20574","New Glarus Thumbprint Series Berliner Weiss","Napoleon hailed this tart beer style ""the Champagne of the North."" A lively and elegant masterpiece this Berliner Weisse is a kaleidoscope of fresh flavor. Barrel fermentation, Riesling grapes and Wisconsin White Wheat are bottle fermented with five proprietary yeast strains. A connoisseur's rare jewel both spirited and subtle, enjoy your sparkling toast under summer stars.",3,90,NA,292,98,98,NA,"Berliner Weisse","Wheat Beer","New Glarus Brewing Company","Microbrewery","New Glarus","WI","53574","USA",42.81636,-89.64075,3
"3620","3,923","4,110",45,4,"38,521","11640","De Garde Imperial Berry Bu","A Berliner Weisse style ale aged in Oak Barrels with Boysenberries & Blackberries",5.5,165,NA,25,98,98,3.93,"Berliner Weisse","Wheat Beer","De Garde Brewing","Microbrewery","Tillamook","OR","97141","USA",45.459109,-123.80389,3
"3621","3,924","4,110",45,4,"38,521","11640","De Garde Black Raz Bu","Our Berliner Weisse base refermented in barrels with elusive Oregon Black Raspberries.",4.4,132,NA,54,98,98,NA,"Berliner Weisse","Wheat Beer","De Garde Brewing","Microbrewery","Tillamook","OR","97141","USA",45.459109,-123.80389,3
"3622","3,925","4,110",45,4,"38,521","11640","De Garde Hop Bu","A Berliner Weiss style ale aged in oak barrels & dry hopped with Simcoe & Centennial",2.3,69,NA,32,98,97,3.89,"Berliner Weisse","Wheat Beer","De Garde Brewing","Microbrewery","Tillamook","OR","97141","USA",45.459109,-123.80389,3
"3623","3,926","4,110",45,4,"38,521","11640","De Garde Imperial Blackberry Bu","A larger version of our Berliner Weisse inspired sour wheat beer, ??Bu Weisse.' This version is aged on over 2lbs per gallon of Oregon Blackberries in first use Red Wine barrels. Rich fruit character with a balancing acidity and lingering fruit and earth notes.",5.5,165,NA,42,98,98,NA,"Berliner Weisse","Wheat Beer","De Garde Brewing","Microbrewery","Tillamook","OR","97141","USA",45.459109,-123.80389,3
"3624","3,927","4,008",45,4,"33,903","14425","Cycle Ecto-Cooliner","Green colored tangerine Floridaweisse",NA,NA,NA,17,98,98,3.98,"Berliner Weisse","Wheat Beer","Cycle Brewing","Microbrewery","Saint Petersburg","FL","33701","USA",27.770955,-82.63931,3
"3625","3,928","13,274",45,5,"1,264","18571","Tired Hands Altar","HoliDAZE BerlinerWeisse brewed with hibiscus, Madagascar vanilla beans, and cinnamon sticks. Very bright, juicy, and festive!",4.6,138,NA,14,98,98,4.01,"Berliner Weisse","Wheat Beer","Tired Hands Brewing Company","Brew Pub/Brewery","Ardmore","PA","19003","USA",40.000861,-75.29694,3
"3626","3,929","",45,NA,NA,NA,"Brewski Passionate Beating","",4,120,NA,47,98,98,NA,"Berliner Weisse","Wheat Beer",NA,NA,NA,NA,NA,NA,NA,NA,3
"3627","3,930","3,128",45,4,"1,778","19187","Carton Dune Fruit","While standing on Mount Mitchill, scanning our favorite local beaches, you can find paddles of the indigenous prickly pear cactus underfoot. Once you learn how to peel them (being careful of the less obvious finer thorns), there is a pleasing spring legume sweetness to be found. With Dune Fruit we add the meat of prickly pear paddles to a simply soured wheat beer to draw out their subtle vegetable sweetness and cut their viscidity with some acid. A delicate balance of vegetal and brightness in the form of an unassuming sour. Drink Dune Fruit because it's the top of the summer and it's time to shift that palate back to the sand.",3.9,117,NA,23,98,97,3.91,"Berliner Weisse","Wheat Beer","Carton Brewing","Microbrewery","Atlantic Highlands","NJ","07716","USA",40.407958,-74.03483,3
"3628","4,074","",72,NA,NA,NA,"Mikkeller Vesterbro Spontanale","14 months old unblended lambik, made for Mikkeller Bar",5.5,165,NA,187,96,88,NA,"Lambic Style - Unblended","Sour",NA,NA,NA,NA,NA,NA,NA,NA,2
"3629","3,931","11,035",45,6,"40,663","11545","Right Proper Diamonds, Fur Coat, Champagne","Aromatized Berliner weisse
 
This tart wheat beer is fermented with lactobacillus and brewed with Meyer lemon zest, elderflowers and dry-hopped with Nelson Sauvin. The recipe was written to mimic the floral, citrus and grape character of brut Champagne.",3.6,108,NA,26,98,98,3.9,"Berliner Weisse","Wheat Beer","Right Proper Brewing Company","Brew Pub","Washington","DC","20001","USA",38.907711,-77.01732,3
"3630","3,932","9,392",45,4,"12,380","26290","Night Shift Ever Weisse","Berliner weissbier fermented with strawberry, kiwi and hibiscus.",5,150,NA,139,98,97,NA,"Berliner Weisse","Wheat Beer","Night Shift Brewing","Microbrewery","Everett","MA","02149","USA",42.409916,-71.0522,3
"3631","3,933","1,070",45,6,"3,026","4847","Bend Ching Ching","Ching Ching is a Berliner Weisse with pomegranate and hibiscus.",4.5,135,NA,116,98,97,NA,"Berliner Weisse","Wheat Beer","Bend Brewing Company","Brew Pub","Bend","OR","97701","USA",44.091256,-121.29769,3
"3632","3,934","8,803",45,NA,NA,NA,"Pit Caribou B Rouge","Berliner Weisse aux m??res / Blackberry Berliner Weisse.

Ale surette surie en bouilloire et en fermenteur ayant mac??r??e deux mois avec des baies de m??res.",5,150,NA,16,98,97,3.96,"Berliner Weisse","Wheat Beer",NA,NA,NA,NA,NA,NA,NA,NA,3
"3633","3,935","",45,NA,NA,NA,"Brekeriet Berliner Spazz","",5.3,159,NA,18,98,97,3.94,"Berliner Weisse","Wheat Beer",NA,NA,NA,NA,NA,NA,NA,NA,3
"3634","3,936","4,110",45,4,"38,521","11640","De Garde Imperial Cherry Raz Bu","A berlier weisse style ale aged in oak barrels with cherries & raspberries.",5.5,165,NA,39,98,97,3.84,"Berliner Weisse","Wheat Beer","De Garde Brewing","Microbrewery","Tillamook","OR","97141","USA",45.459109,-123.80389,3
"3635","3,937","11,512",45,4,"5,825","13512","Sante Adairius Maiden Fields","Maiden Fields is a tart, wheat-based beer brewed in the Berliner Weisse tradition.",4,120,NA,72,97,97,NA,"Berliner Weisse","Wheat Beer","Sante Adairius Rustic Ales","Microbrewery","Capitola","CA","95010","USA",36.9761,-121.95316,3
"3636","3,938","11,428",45,5,"33,720","4037","Schlafly Ibex: The Eleventh Labor","The Eleventh Labor is our ode to Hercules, whose pursuit of apricots proved just as successful as our own in using the sought-after fruit to brew a Berliner Weisse - a sour German wheat beer traditionally served with fruit-flavored syrup to balance the tartness. But we moved beyond the formulaic base to make it our own, fermenting it with house-made yeast cultures and fresh apricot puree for a subtle sweetness and mellow stone fruit aromas. The style is low in hop bitterness, slightly tart, and refreshing, with a cloudy, light golden appearance. The low bitterness and approachable alcohol content won't overwhelm the palate or deny you from having more than one. 
 
As a continuation of our Ibex Series, the Eleventh Labor is the first to be sold outside our breweries. We've brewed a select amount, so the release is limited - with distribution of small quantities in kegs as well as 750 ml bottles, which are filled, wax-sealed, and stamped by hand. 
 
Our name for the Ibex Series grew out of Schlafly Beer's original logo (featuring the wild goat), which was inspired by the crest of Steinhof, Switzerland, where founder Tom Schlafly's great grandfather was born. But while our logo has evolved, we still hold this iconic animal in high regard, using it to brand our most coveted and innovative releases.",4.2,126,5,27,97,97,3.87,"Berliner Weisse","Wheat Beer","Saint Louis Brewery","Brew Pub/Brewery","Saint Louis","MO","63103","USA",38.631451,-90.21415,3
"3637","3,957","11,438",43,9,"13,200","23926","Moonstone Raspberry Sake","All natural proprietary Raspberry flavor is added just prior to bottling to maintain character. Momokawa Ruby is the base for all of the Moonstone Infused Sak??s. SMV: -8",13.5,405,NA,19,28,64,2.78,"Sak?? - Infused","Sake","SakeOne Corporation","Sake Producer","Forest Grove","OR","97116","USA",45.541009,-123.13043,13
"3638","4,528","",20,NA,NA,NA,"Tov??rna Pivovar Tov??rensk?? 10??","",4,120,28,10,91,99,3.79,"Czech Pilsner (Sv??tl??)","Pils/Lager",NA,NA,NA,NA,NA,NA,NA,NA,12
"3639","3,939","2,804",45,1,"935","14147","Bruery Terreux Frucht - Boysenberry","Welcome to Frucht, our land of fruited Berliner Weisse-style beers. Known for a tart flavor profile and traditionally low ABV, our German-style wheat beer gains even more funky notes and natural earthy-woodiness from fermentation in one of our twin oak foeder vessels - the largest known to be fabricated in this country. Each installment in the series features a new fruit, or Frucht, if we're Sprechen sie Deutsch. This installment has boysenberries added, which impart a puckering jamminess and gem-like hue.",4.5,135,NA,25,97,97,3.88,"Berliner Weisse","Wheat Beer","Bruery Terreux","Client Brewer","Anaheim","CA","92806","USA",33.835465,-117.87362,3
"3640","3,940","4,267",45,NA,NA,NA,"Dieu du Ciel Solstice d????t?? aux Cerises","Abv varies from 5% to 6.5%. 
 German inspired sour wheat beer (based on our ??t?? Indien). The obvious and domineering acidity of this beer is obtained by letting the unboiled wort go sour for several days. The Solstice d'??t?? is made complete by the addition, during the fermentation process, of a phenomenal quantity of whole fruit (raspberries or cherries) which compensate for the sourness of the beer. The result is a very refreshing beer where both acidity and fruity flavours dominate wholeheartedly.",6.5,195,NA,163,97,97,NA,"Berliner Weisse","Wheat Beer",NA,NA,NA,NA,NA,NA,NA,NA,3
"3641","3,941","",45,NA,NA,NA,"7venth Sun Do You Even Sudachi Bro?","Berliner Weisse with Sudachi",4.2,126,NA,65,97,97,NA,"Berliner Weisse","Wheat Beer",NA,NA,NA,NA,NA,NA,NA,NA,3
"3642","3,942","",43,NA,NA,NA,"Gekkeikan Yuzu Nigori Sake","""Gekkeikan Yuzu Nigori"" is based on our nigori sake plus the juice of yuzu. It is characterized by sweet and sour taste with lower alcohol content.",7,210,NA,16,81,100,3.53,"Sak?? - Infused","Sake",NA,NA,NA,NA,NA,NA,NA,NA,13
"3643","3,943","294",45,4,"38,101","24636","Angry Chair Strawberry Berliner","",5,150,NA,28,97,97,3.86,"Berliner Weisse","Wheat Beer","Angry Chair Brewing","Microbrewery","Tampa","FL","33604","USA",28.016846,-82.4566,3
"3644","3,944","",43,NA,NA,NA,"Sahtipaja Raising San","Lacto soured nashi pear flavored sparkling sak??",9,270,NA,25,54,94,3.27,"Sak?? - Infused","Sake",NA,NA,NA,NA,NA,NA,NA,NA,13
"3645","3,945","",43,NA,NA,NA,"Hana-Kohaku Plum Sake","???????????????The unique original sake with natural Japanese Plum extract added. Sediment does not affect its quality. 300ml bottles",12.6,378,NA,13,59,96,3.33,"Sak?? - Infused","Sake",NA,NA,NA,NA,NA,NA,NA,NA,13
"3646","3,946","",43,NA,NA,NA,"Marumoto Hana Hou Hou Shu","Carbonated rice wine with herbs (rose hips and hibiscus) added.",6.1,183,NA,14,47,85,3.21,"Sak?? - Infused","Sake",NA,NA,NA,NA,NA,NA,NA,NA,13
"3647","3,947","",43,NA,NA,NA,"Sansachun Yak Ju Sake","Sansa is a fruit bearing, broad leafed, plant belonging to the rose species. The fruit is red and has a pleasant scent. It grow extensively in the Korean peninsula and southern Manchuria. It is especially abundant in the northern part of the peninsula and southern Manchuria. Sansachun enhances appetite if drink before a meal, owing to its sour taste. This yakju is aged to improve it's strength and taste. It is a yakju of very high quality.  Yakju uses filtered alcohols and is then fermented with rice and rice malt.",14,420,NA,12,48,90,3.25,"Sak?? - Infused","Sake",NA,NA,NA,NA,NA,NA,NA,NA,13
"3648","3,948","",43,NA,NA,NA,"Gekkeikan Utakata Sake","???????????????????????????????????????????????????????????????????????????????????????????????????",5,150,NA,10,46,81,3.21,"Sak?? - Infused","Sake",NA,NA,NA,NA,NA,NA,NA,NA,13
"3649","3,949","",43,NA,NA,NA,"Ozeki (Japan) Hana Fuga (Sparkling Empress) Sake","??????????????????",7,210,NA,11,40,84,3.08,"Sak?? - Infused","Sake",NA,NA,NA,NA,NA,NA,NA,NA,13
"3650","3,950","",43,NA,NA,NA,"Ume No Yado Tsukiusagi (Moon Rabbit) Sparkling Sak??","Also sold as Trader Joe-san's Sparkling Sak??",6.5,195,NA,21,37,69,3.03,"Sak?? - Infused","Sake",NA,NA,NA,NA,NA,NA,NA,NA,13
"3651","3,951","12,773",43,9,"3,135","10487","Hana Lychee Sake","Lychee was once a favorite fruit of Emperor Li Longi's special concubine, Yang Yuhuan in the Tang Dynasty. HANA Lychee appeals with aroma that fulfills the palate with the intense flavor of  this exotic fruit.  The lovely, lingering finish continues the rich lychee taste. Its low alcohol makes it a fine aperitif, either straight up or on the rocks.",8,240,NA,36,35,71,2.97,"Sak?? - Infused","Sake","Takara Sake USA","Sake Producer","Berkeley","CA","94710","USA",37.869976,-122.2981,13
"3652","3,952","12,773",43,9,"3,135","10487","Hana Fuji Apple Sake","You will enjoy the flavor of this increasingly popular Japanese fruit. HANA Fuji Apple appeals with its fresh aroma that fulfills the palate with the crisp tartness of the fruit.  The lovely, lingering finish continues the taste of rich apple flavor.  Its low alcohol makes it a fine aperitif, either straight up or on the rocks.",8,240,NA,22,33,61,2.97,"Sak?? - Infused","Sake","Takara Sake USA","Sake Producer","Berkeley","CA","94710","USA",37.869976,-122.2981,13
"3653","3,953","11,438",43,9,"13,200","23926","Moonstone Asian Pear Sake","All natural proprietary Asian Pear flavor is added just prior to bottling to maintain character. Momokawa Ruby is the base for all of the Moonstone Infused Sak??s. SMV: -8",13.5,405,NA,52,26,46,NA,"Sak?? - Infused","Sake","SakeOne Corporation","Sake Producer","Forest Grove","OR","97116","USA",45.541009,-123.13043,13
