"","id","brewery_id","beer_style_id","brewery_type_id","post_code","loc_id","name","description","abv","calories","ibu","num_ratings","overall_rating","beer_style_rating","mean_rating","beer_style_name","beer_style_norm","brewery_name","brewery_type","city","state","zip_code","country","lat","long"
"1970","4,015","13,418",15,4,"4,092","17848","Trillium Fort Point Pale Ale","Our signature American pale ale balances light, crisp, malt character with an abundance of hop-derived aromatics and flavors from the use of Citra and Columbus. The fragrant nose is fresh citrus, tropical fruit, and peach. Bold flavors of pineapple and mango mix with dank notes of zesty citrus and fresh pine needles. With the smooth mouthfeel, gentle bitterness, and dry finish, Fort Point is our standard daily-drinker.   
 
ABV: 6.6 %
 
MALT: American 2-row Barley, White Wheat, C-15, Dextrine
 
HOPS: Citra, Columbus",6.6,198,NA,181,100,100,NA,"American Pale Ale","Pale Ale","Trillium Brewing Company","Microbrewery","Boston","MA","02210","USA",42.347974,-71.04463
"1971","4,016","13,418",15,4,"4,092","17848","Trillium Fort Point Pale Ale - Double Dry Hopped","This double dry hopped pale ale contains the same base ingredients, for both malt and hops, as Fort Point Pale Ale, but with an additional dry hop of Citra. The added hops richly enhance the juicy tropical fruit flavors of pineapple/mango, create elevated green, herbaceous aromatics, and increase body.
 
ABV: 6.6 %
 
MALT: American 2-row Barley, White Wheat, C-15, Dextrine
 
HOPS: Galaxy, Columbus",6.6,198,NA,140,100,100,NA,"American Pale Ale","Pale Ale","Trillium Brewing Company","Microbrewery","Boston","MA","02210","USA",42.347974,-71.04463
"1972","4,017","13,418",15,4,"4,092","17848","Trillium Fort Point Pale Ale - Mosaic Dry Hopped","With this distinctively dank Fort Point variant we feature Mosaic in the dry hop. Pouring a faintly cloudy, canary gold, Mosaic Fort Point emits a fragrant nose of herbal-woodsy hop, passion fruit, and zesty meyer lemon. Thirst quenching flavors of juicy mango, peppy citrus, and earthy hop entwine on the palate with the familiar biscuity mouthfeel, medium body, and bone dry finish of our signature pale ale.
 
ABV: 6.6 %
 
MALT: American 2-row Barley, White Wheat, C-15, Dextrine
 
HOPS: Mosaic, Columbus",6.6,198,NA,95,100,100,NA,"American Pale Ale","Pale Ale","Trillium Brewing Company","Microbrewery","Boston","MA","02210","USA",42.347974,-71.04463
"1973","4,018","6,469",15,4,"15,509","16829","Hill Farmstead What Is Enlightenment?","American Pale Ale brewed in honor of our Second Anniversary.  Hopped with Simcoe and Amarillo.",5.4,162,NA,170,100,100,NA,"American Pale Ale","Pale Ale","Hill Farmstead Brewery","Microbrewery","Greensboro Bend","VT","05842","USA",44.574196,-72.24333
"1974","4,021","6,469",15,4,"15,509","16829","Hill Farmstead Edward","Edward (1917-2002) is our grandfather; Hill Farmstead Brewery rests upon the land that was once home to him and his five children.?? In his honor, this American Pale Ale is dutifully crafted from American malted barley, a plethora of American hops, our ale yeast and water from Edward's well.?? It is unfiltered, naturally carbonated, and dry hopped.?? Aromatic and flowery, with impressions of citrus and pine, this is the ale that I dream to have shared with Edward.?? 


13.5??P, 85 ibus, 5.2% abv. Pale and Caramel malt; Centennial, Chinook, Columbus, Simcoe, and Warrior hops; House Ale Yeast, and our Well Water.",5.2,156,85,482,100,100,NA,"American Pale Ale","Pale Ale","Hill Farmstead Brewery","Microbrewery","Greensboro Bend","VT","05842","USA",44.574196,-72.24333
"1975","4,022","6,469",15,4,"15,509","16829","Hill Farmstead Nelson Sauvin Single Hop Pale Ale","An American Pale Ale bittered, flavored, and dry hopped exclusively with Nelson Sauvin.",5.2,156,NA,115,100,100,NA,"American Pale Ale","Pale Ale","Hill Farmstead Brewery","Microbrewery","Greensboro Bend","VT","05842","USA",44.574196,-72.24333
"1976","4,023","13,418",15,4,"4,092","17848","Trillium Skimpy Sparrow","Our newest hoppy American pale ale, Skimpy Sparrow, is the latest edition in our ""Small Bird Series"" of lower ABV, draft-only offerings. The nose is an intense, complex fusion of pineapple, grapefruit pith, and woodsy hop aromatics. Citrus rind, grape jam, and lemon fill out the flavor profile, with a firm and long-lasting bitterness.  Very dry and effervescent, light to medium bodied.
 
ABV: 5.4% 
 
MALT: American 2-row Barley, White Wheat Dextrine, C-15, 
 
HOPS: Galaxy, Nelson Sauvin, Simcoe Citra, Columbus",5.4,162,NA,35,100,100,4.09,"American Pale Ale","Pale Ale","Trillium Brewing Company","Microbrewery","Boston","MA","02210","USA",42.347974,-71.04463
"1977","4,024","13,274",15,5,"1,264","18571","Tired Hands The Light That Spills Out Of The Hole In Your Head","Brewed with the Juice and Zest from 60 lbs of fresh clementines and hopped intensely with Nelson Sauvin and Amarillo.",5.5,165,NA,54,100,100,NA,"American Pale Ale","Pale Ale","Tired Hands Brewing Company","Brew Pub/Brewery","Ardmore","PA","19003","USA",40.000861,-75.29694
"1978","4,025","13,171",15,4,"26,021","15101","Three Floyds Alpha King","Big American Pale Ale with citrusy aroma- a hop lover's cult beer and Three Floyds' flagship beer Brewed with Cenntennial, Cascade & Warrior Hops.   
Alpha King is an American Pale Ale with a bold citrus hop character. We brew all our beers for our own demanding tastes. If you're unwilling to compromise on your beer, we urge you to try it.",6.5,195,66,2330,100,100,NA,"American Pale Ale","Pale Ale","Three Floyds Brewing Company","Microbrewery","Munster","IN","46321","USA",41.551457,-87.50143
"1979","4,026","7,720",15,4,"29,864","16835","Lagunitas Born Yesterday Pale Ale","#bornyesterday is a newborn verson of our reborn pale, New Dogtown Pale, with a fresh addition: Virgin hops from the trellised lands of the verdant Yakima Valley. Unkilned for an immaculate reception. Then deliver the resulting lil' brew in 24hrs.  Congrats. Its a beer!",6.5,195,NA,349,99,100,NA,"American Pale Ale","Pale Ale","Lagunitas Brewing Company (Heineken)","Microbrewery","Petaluma","CA","94954","USA",38.243299,-122.6069
"1980","4,027","13,331",15,4,"9,749","18793","Toppling Goliath Mosaic Dry Hopped pseudoSue","AKA SueMo. 
 
This pale ale showcases the Citra and Mosaic hops for a well balanced beer that is delicate in body with a mild bitterness in the finish. Ferocious aromas of citrus and mango give way to PseudoSue's unique and refreshing taste that is clean and bright with just enough bite!",5.8,174,NA,33,99,100,4.07,"American Pale Ale","Pale Ale","Toppling Goliath","Microbrewery","Decorah","IA","52101","USA",43.345879,-91.77187
"1981","4,028","6,469",15,4,"15,509","16829","Hill Farmstead Conduct of Life","American Pale Ale with Citra and Amarillo hops",5,150,NA,117,99,100,NA,"American Pale Ale","Pale Ale","Hill Farmstead Brewery","Microbrewery","Greensboro Bend","VT","05842","USA",44.574196,-72.24333
"1982","4,029","6,469",15,4,"15,509","16829","Hill Farmstead Amarillo Single Hop Pale Ale","An American Pale Ale bittered, flavored, and dry hopped exclusively with Amarillo Hops.",5.2,156,NA,81,99,100,NA,"American Pale Ale","Pale Ale","Hill Farmstead Brewery","Microbrewery","Greensboro Bend","VT","05842","USA",44.574196,-72.24333
"1983","4,030","8,447",15,4,"13,838","3494","Maine Beer MO","Our first run at an American Pale Ale.  Flavors and aromas of zesty citrus, passionfruit, and pine present themselves throughout.  A very subtle malt sweetness for balance, but this is intended to finish dry.",6,180,NA,555,99,100,NA,"American Pale Ale","Pale Ale","Maine Beer Company","Microbrewery","Freeport","ME","04032","USA",43.843778,-70.10172
"1984","4,031","13,400",15,4,"25,265","15190","Tree House Lights On","(American Pale Ale - 5.6% ABV) - Introducing Lights On - ??A modern American Pale Ale brewed to celebrate a new beginning here at Tree House! ??Lights On pours a gorgeous hazy orange in the glass, releasing an aroma filled with a bounty of sweet fresh fruit. ??We taste papaya, guava, and mango - a fresh and distinctive flavor profile that's wholly Tree House. Buoyed by a soft and fluffy mouthfeel, Lights On is a delight to drink. We're excited to share it with you!",5.6,168,NA,114,99,100,NA,"American Pale Ale","Pale Ale","Tree House Brewing Company","Microbrewery","Monson","MA","01057","USA",42.089269,-72.317
"1985","4,032","13,418",15,4,"4,092","17848","Trillium Little Rooster","A refreshingly hoppy American pale ale, Little Rooster is another edition in our ""Small Bird Series"" of lower ABV offerings brewed for the summer. The nose is an intense, complex fusion of kiwi, citrus, and fresh hop. Candied peach, grape jam, and orange fill out the flavor profile, with a firm bitterness. Dry and effervescent, light to medium bodied.
 
ABV: 5.8% 
 
MALT: American 2-row Barley, Malted Oats, Dextrine, C-15
 
HOPS: Galaxy, Nelson Sauvin",5.8,174,NA,41,99,100,NA,"American Pale Ale","Pale Ale","Trillium Brewing Company","Microbrewery","Boston","MA","02210","USA",42.347974,-71.04463
"1986","4,033","13,331",15,4,"9,749","18793","Toppling Goliath pseudoSue - Citra Double Dry Hopped","pseudoSue double dry hopped with Citra. ""Double Citra"" is stamped on the neck of the bottle.",5.8,174,NA,104,99,100,NA,"American Pale Ale","Pale Ale","Toppling Goliath","Microbrewery","Decorah","IA","52101","USA",43.345879,-91.77187
"1987","4,034","13,418",15,4,"4,092","17848","Trillium Fort Point Pale Ale - Enigma Dry Hopped","This progressive variation of Fort Point Pale Ale spotlights Enigma; a dynamic hop recently developed and cultivated in Australia. Engaging aromas of melon and stone fruit converge on the nose with an intriguing herbal essence in the backdrop. Ripe cantaloupe advances to the palate giving way to complementing flavors of light tropical fruit, blood orange, and a hint of spice. Enigma Dry Hopped Fort Point is medium in body with the distinctively mellow bitterness, gentle mouthfeel, and dry finish of our signature pale ale.
 
ABV: 6.6 %
 
MALT: American 2-row Barley, White Wheat, C-15, Dextrine
 
HOPS: Enigma, Columbus",6.6,198,NA,26,99,100,4.05,"American Pale Ale","Pale Ale","Trillium Brewing Company","Microbrewery","Boston","MA","02210","USA",42.347974,-71.04463
"1988","4,035","6,469",15,4,"15,509","16829","Hill Farmstead Galaxy Single Hop Pale Ale","",5.2,156,NA,50,99,100,NA,"American Pale Ale","Pale Ale","Hill Farmstead Brewery","Microbrewery","Greensboro Bend","VT","05842","USA",44.574196,-72.24333
"1989","4,036","13,418",15,4,"4,092","17848","Trillium Launch Beer","As we prepare to open our new facility in Canton, MA, we release our debut brew: Launch Beer. This special brew signifies a collective milestone for the entire Trillium team. Bright in appearance and light in body, this refreshing pale ale bursts with floral hop aromatics of honeysuckle and passion fruit. Featuring Mosaic/Citra in the dry hop and a crisp Pilsner malt backbone, Launch Beer exhibits graceful flavors of stone fruit and citrus with a satisfyingly sessionable bitterness. We raise a glass to you; the devoted community of supporters who have helped us make our dream a reality!
 
ABV: 5.7%
 
MALT: Pilsner, White Wheat, Carapils, C-15, Flaked Oats
 
HOPS: Mosaic, Citra, Columbus",5.7,171,NA,62,99,100,NA,"American Pale Ale","Pale Ale","Trillium Brewing Company","Microbrewery","Boston","MA","02210","USA",42.347974,-71.04463
"1990","4,037","13,418",15,4,"4,092","17848","Trillium Fort Point Pale Ale - Nelson Dry Hopped","This new version of our signature American pale ale is dry hopped with Nelson Sauvin hops. Enticingly hazy and blonde in appearance, the nose erupts with aromatics of lime zest, grape jam, and white peach. Flavors of tart citrus, white grape juice and stonefruit permeate the palate, balanced by a soft mouthfeel and dry finish.
 
ABV: 6.6 %
 
MALT: American 2-row Barley, White Wheat, C-15, Dextrine
 
HOPS: Nelson Sauvin, Columbus, Centennial",6.6,198,NA,28,99,100,4.06,"American Pale Ale","Pale Ale","Trillium Brewing Company","Microbrewery","Boston","MA","02210","USA",42.347974,-71.04463
"1991","4,038","6,469",15,4,"15,509","16829","Hill Farmstead Sumner","american pale ale brewed with simcoe, citra, mosaic.
 
First Brewed, April 2016",5,150,NA,134,99,100,NA,"American Pale Ale","Pale Ale","Hill Farmstead Brewery","Microbrewery","Greensboro Bend","VT","05842","USA",44.574196,-72.24333
