,_has_fetched,city,country,name,postal_code,state,street,telephone,type,url,web
11309,True,Lowell,USA,Route 2 Brews,46356,Indiana,141 Harding Drive Ste 1,(219) 690-3080,Microbrewery,/brewers/route-2-brews/22670/,https://www.facebook.com/route2brews
11310,True,Riverside,USA,Route 30 Brewing,92503,California,"9860 Indiana Ave, Ste 19",(951) 776-7083,Microbrewery,/brewers/route-30-brewing/25603/,https://www.facebook.com/route30brewing
11311,True,St. Louis,USA,Route 66 Brewery & Restaurant,63103,Missouri,1820 Market Street,,Brew Pub,/brewers/route-66-brewery/568/,http://www.beerme.com/breweries/us/mo/5483.shtml
11312,True,Stroudsberg,USA,Rowan Asher Urban Winery & Hard Cidery,18360,Pennsylvania,103 Gypsum Road,(570) 3502697,Cidery,/brewers/rowan-asher-urban-winery-and-hard-cidery/28151/,https://www.facebook.com/rowan.asher
11313,True,Derby,England,Rowditch Inn Brewery,DE22 3LL,Derbyshire,"246 Uttoxeter New Rd,",1332 343 123,Brew Pub,/brewers/rowditch-inn-brewery/26254/,http://
11314,True,Rancho Cucamonga,USA,Rowdys Brew Co,91730,California,"10002 6th St, Ste A",(909) 929-2722,Microbrewery,/brewers/rowdys-brew-co/29125/,https://www.facebook.com/RowdysBrewCo
11315,True,North Thoresby,England,Rowett Brewing,DN36 5QL,Lincolnshire,"Storrs Cottage, The Square",,Microbrewery,/brewers/rowett-brewing/22806/,https://www.facebook.com/RowettBrewing
11316,True,Chilton,USA,Rowlands Calumet Brewery,53014,Wisconsin,25 North Madison,(920) 849-2534,Microbrewery,/brewers/rowlands-calumet-brewery/1216/,https://www.facebook.com/Rowlands-Calumet-Brewing-co-314882368564656
11317,True,Santa Fe,USA,Rowley Farmhouse Ales,87505,New Mexico,1405 Maclovia Street,(504) 428-0719,Brew Pub/Brewery,/brewers/rowley-farmhouse-ales/29460/,https://www.facebook.com/rowleyfarmhouseales
11318,True,Telford,England,Rowton,TF6 6QX,Shropshire,"Rowton Brewery, Stone House, Rowton",07746 290995,Microbrewery,/brewers/rowton/11088/,http://www.rowtonbrewery.com/
11319,True,Chambersburg,USA,Roy Pitz Brewing Company,17257,Pennsylvania,140 North Third Street,(717) 496-8753,Microbrewery,/brewers/roy-pitz/9484/,https://www.facebook.com/roypitz
11320,True,Manchester,England,Royal  (Heineken UK),M15 6LD,Greater Manchester,Denmark Road,,Commercial Brewery,/brewers/royal-heineken-uk/4410/,http://www.scottish-newcastle.com/sn/beer/scottishcourage/breweries/
11321,True,Oklahoma City,USA,Royal Bavaria Restaurant and Brewery,73165,Oklahoma,3401 South Sooner Road,(405) 799-7666,Brew Pub/Brewery,/brewers/royal-bavaria-brewery/3605/,https://www.facebook.com/pages/Royal-Bavaria-Brewery-Restaurant/116365795053778
11322,True,Guelph,Canada,Royal City Brewing Company,N1E 2S1,Ontario,"199 Victoria Rd S, Unit 8C",(888) 485-2739,Microbrewery,/brewers/royal-city/19952/,https://www.facebook.com/pages/Royal-City-Brewing-Company/174722339380489
11323,True,Canton,USA,Royal Docks Brewing Company,44718,Ohio,7162 Fulton Drive NW,(330) 353-9103,Brew Pub,/brewers/royal-docks/24127/,https://www.facebook.com/royaldocksbrewing
11324,True,Ellsworth,USA,Royal Farms Winery,49729,Michigan,10445 US-31,(231) 599-3222,Cidery,/brewers/royal-farms-winery/27119/,https://www.facebook.com/Royal-Farms-Inc-155887304481/?fref=ts
11325,True,Canon City,USA,Royal Gorge Brewing Company,81212,Colorado,413 Main Street,(719) 345-4141,Brew Pub,/brewers/royal-gorge/20660/,https://www.facebook.com/royalgorgebrewing
11326,True,Interlachen,USA,Royal Manor Vineyard and Winery,32148,Florida,223 Royal Avenue,(386) 684-6270,Meadery,/brewers/royal-manor-vineyard-and-winery/25964/,https://www.facebook.com/Royal-Manor-Winery-100411333349879
11327,True,Royal Oak,USA,Royal Oak Brewery,48067,Michigan,215 E. Fourth St.,(248) 544-1141,Brew Pub,/brewers/royal-oak-brewery/2478/,https://www.facebook.com/pages/Royal-Oak-Brewery/157942917849
11328,True,Tunbridge Wells,England,Royal Tunbridge Wells,TN2 3EF,Kent,"Spa Brewery, 18h Chapman Way",(1892) 618140,Microbrewery,/brewers/royal-tunbridge-wells/11961/,https://www.facebook.com/pages/ROYAL-TUNBRIDGE-WELLS-BREWING-COMPANY-LTD/383364511840
11329,True,Portland,USA,Royale Brewing Company,97211,Oregon,55 NE Farragut #6,(971) 279-5587,Microbrewery,/brewers/royale/23510/,https://www.facebook.com/royalebrewingco
11330,True,Royersford,USA,Royersford Brewing Company,19468,Pennsylvania,519 Main Street,,Client Brewer,/brewers/royersford/11042/,https://www.facebook.com/group.php?gid=50990692482
11331,True,Royston,Canada,Royston Nanobrewery,,British Columbia,,,Contract Brewer,/brewers/royston-nanobrewery/27142/,https://www.facebook.com/Royston-Nano-Brewery-242482555868155
11332,True,Obereichstätt,Germany,RS Bräu Hausbrauerei,91795,Bavaria,Eichstätter Str.19,(0) 8421-9374784,Microbrewery,/brewers/rs-brau-hausbrauerei/16408/,http://www.rs-braeu.de
11333,True,Buenos Aires,Argentina,Ru Bar,1414,,Humboldt 1585,(5411) 4771-2602,Brew Pub,/brewers/ru-bar/5730/,http://www.ru-bar.com.ar
11334,True,Salisbury,USA,Rubber Soul Brewing,21801,Maryland,1930 Northwood Drive,(443) 304-7685,Microbrewery,/brewers/rubber-soul-brewing/25763/,https://www.facebook.com/Rubber-Soul-Brewing-1434140596841859
11335,True,Sacramento,USA,Rubicon Brewing Company,95814,California,2004 Capitol Ave,(916) 448-7032,Brew Pub,/brewers/rubicon/463/,https://www.facebook.com/pages/Rubicon-Brewing-Company/237085397523
11336,True,Freising,Germany,Rubin Royal,,Bavaria,Dürnecker Straße 19,,Client Brewer,/brewers/rubin-royal/26307/,https://www.facebook.com/rubinroyalbier/
11337,True,Clover Valley,USA,Ruby Mountain Brewing Company,89835,Nevada,H.C. 60 Box 100,(775) 752-2337,Brew Pub/Brewery,/brewers/ruby-mountain/394/,https://www.facebook.com/Ruby-Mountain-Brewing-Company-106344962836029/
11338,True,Ogden,USA,Ruby River Steakhouse and Brewery,84405-3512,Utah,4286 Riverdale Rd,(801) 622-2320,Brew Pub,/brewers/ruby-river-brewery/4801/,https://www.facebook.com/pages/Ruby-River-Salt-Lake/159228740793300
11339,True,Sheridan,USA,Ruby Valley Brew,59749,Montana,111 S. Main Street,(406) 842-5977,Brew Pub/Brewery,/brewers/ruby-valley-brew/31569/,https://www.facebook.com/RubyValleyBrew
11340,True,New York,USA,Ruckus Brewing Company,10001,New York,"253 West 35Th Street, 6th fl.",(646) 710-5098,Client Brewer,/brewers/ruckus/12506/,https://www.facebook.com/pages/Ruckus-Brewing/186910448009810
11341,True,Yarmouth,Canada,Rudders Seafood Restaurant & Brew Pub,B5A 4P9,Nova Scotia,96 Water Street,(902) 742-7311,Brew Pub,/brewers/rudders-seafood-brew-pub/185/,https://www.facebook.com/pages/Rudders-Seafood-Restaurant-Brew-Pub/350257900009
11342,True,Solomons Island,USA,Ruddy Duck Brewery & Grill,20629,Maryland,13200 Dowell Rd,(410) 394-3825,Brew Pub,/brewers/ruddy-duck-brewery/10513/,https://www.facebook.com/pages/Ruddy-Duck-Brewery-Grill/132491926772573
11343,True,Chicago,USA,Rude Hippo Brewing Company,,Illinois,,,Client Brewer,/brewers/rude-hippo/21447/,https://www.facebook.com/RudeHippoBrewingCompany
11344,True,York,England,Rudgate,YO26 7QF,North Yorkshire,"Rudgate Brewery, Unit 2, Centre Park, Marston Moor Business Park, Tockwith",01423 358382,Microbrewery,/brewers/rudgate/2292/,https://www.facebook.com/pages/RUDGATE-BREWERY/214597510880
11345,True,New York City,USA,Rudys Bar,10036,New York,627 9th Ave (between 44th St & 45th St),(646)  707-0890,Client Brewer,/brewers/rudys-bar/13529/,https://www.facebook.com/rudysbarnyc
11346,True,Bella Vista,Argentina,Rugby Gold Cerveza Artesanal,,,,4668-1718,Microbrewery,/brewers/rugby-gold-cerveza-artesanal/8541/,http://www.rugbygold.com.ar
11347,True,Interlaken,Switzerland,Rugenbräu,3800,,Wagnerenstrasse 40,(33) 826 46 56,Commercial Brewery,/brewers/rugenbrau/1065/,http://www.rugenbraeu.ch/
11348,True,Rambin auf Rügen,Germany,Rügener Insel-Brauerei GmbH,18573,Mecklenburg-Vorpommern,Hauptstr. 2C,(3830) 6238700,Microbrewery,/brewers/rugener-insel-brauerei-gmbh/24206/,https://www.facebook.com/pages/Insel-Brauerei/576893929078304
11349,True,New Braunfels,USA,Ruggedman Brewing Company,78130,Texas,7600 S Old Bastrop Hwy,(830) 632-2104,Microbrewery,/brewers/ruggedman/29880/,https://www.facebook.com/Ruggedman-Brewing-Company-LLC-806183276149332
11350,True,Hampstead,USA,Ruhlman Brewery,21074,Maryland,2300 Harvey Gummel Rd,(410) 259-4166,Microbrewery,/brewers/ruhlman-brewery/14958/,https://www.facebook.com/pages/Ruhlman-Brewery/141073589308141
11351,True,Dortmund,Germany,RuhrGold Industrie-Bier,44143,North Rhine-Westphalia,Kaiserstr. 210,(231) 521065,Client Brewer,/brewers/ruhrgold-industrie-bier/18908/,http://www.ruhrgold-bier.de
11352,True,Oberhausen,Germany,Ruhrpottbrewery GmbH,46145,North Rhine-Westphalia,Postweg 29,(208) 41199346,Client Brewer,/brewers/ruhrpottbrewery-gmbh/30058/,https://www.facebook.com/ruhrpottbrew/
11353,True,Witten-Heven,Germany,Ruhrtal Brauerei,58456,North Rhine-Westphalia,"Privatbrennerei Sonnenschein, Alter Fährweg 7-9",(2302) 55150,Microbrewery,/brewers/ruhrtal-brauerei/9860/,http://www.sonnenschein-brennerei.de/brauerei/index.html
11354,True,Sacramento,USA,Ruhstaller,95814,California,630 K St,(916) 447-1881,Client Brewer,/brewers/ruhstaller/13207/,https://www.facebook.com/RuhstallerBeer
11355,True,,England,Rum Rooster,,East Sussex,,,Cidery,/brewers/rum-rooster/13728/,http://none found
11356,True,Bird-in-Hand,USA,Rumspringa Brewing Company,17505,Pennsylvania,3174 Old Philadelphia Pike,(717) 768-7194,Microbrewery,/brewers/rumspringa/13667/,https://www.facebook.com/pages/Lancaster-Beer-Wine-Gallery/178513435537922
11357,True,Saco,USA,Run of the Mill Public House and Brewery,04072,Maine,100 Main St,(207) 571 9648,Brew Pub/Brewery,/brewers/run-of-the-mill-public-house/10209/,https://www.facebook.com/pages/The-Run-of-The-Mill-Public-House-and-Brewery/52414106886
11358,True,Manchester,England,Runaway,M4 2JW,Greater Manchester,"Unit 4 Millgate, Dantzic Street,",161 832 2628,Microbrewery,/brewers/runaway/20182/,http://www.therunawaybrewery.com/
11359,True,Raleigh,USA,Running Brewing Company,,North Carolina,,,Microbrewery,/brewers/running/26987/,https://www.facebook.com/RunningBrewing
11360,True,St Helens,USA,Running Dogs Brewery,,Oregon,,,Microbrewery,/brewers/running-dogs-brewery/28887/,https://www.facebook.com/RunningDogsBrewery
11361,True,Kalamazoo,USA,Ruperts Brew House,49007,Michigan,773 W. Michigan Ave,(269) 337-9911,Microbrewery,/brewers/ruperts-brew-house/18952/,https://www.facebook.com/rupertsbrewhouse
11362,True,El Bolsón,Argentina,Rupestre Cerveza Artesanal,,,José Hernández 746,02944-455217,Microbrewery,/brewers/rupestre-cerveza-artesanal/6346/,http://www.cervezarupestre.8k.com/
11363,True,Konstanz-Staad,Germany,Ruppaner Brauerei,78464,Baden-Württemberg,Hoheneggstraße 41-51,(7531) 93730,Commercial Brewery,/brewers/ruppaner-brauerei/3458/,http://www.ruppaner.de
11364,True,Cornwall,Canada,Rurban Brewing,K6J5C4,Ontario,414-416 Cumberland St,(613) 360-0661,Microbrewery,/brewers/rurban-brewing/24613/,https://www.facebook.com/RurbanBrewing
11365,True,Portland,USA,Ruse Brewing,,Oregon,,(503) 662-8325,Client Brewer,/brewers/ruse-brewing/26624/,https://www.facebook.com/rusebrewing/
11366,True,River Falls,USA,Rush River Brewing Company,54022,Wisconsin,990 Antler Court,(715) 426-2054,Microbrewery,/brewers/rush-river/4943/,https://www.facebook.com/riverbeer
11367,True,Omro,USA,Rushford Meadery and Winery,54963,Wisconsin,8389 Liberty School Road,(920) 468-6323,Meadery,/brewers/rushford-meadery-and-winery/17648/,https://www.facebook.com/RushfordMW
11368,True,Chester,USA,Rushing Duck Brewing,10918,New York,1 Battiato Lane,(845) 610-5440,Microbrewery,/brewers/rushing-duck-brewing/15094/,https://www.facebook.com/RushingDuck
11369,True,Surrey,Canada,Russell Brewing Company,V3W 3B2,British Columbia,13018 80 Ave,(604) 599-1190,Microbrewery,/brewers/russell/3185/,https://www.facebook.com/Russell.Brewing
11370,True,Hillsboro,USA,Russell House Restaurant and Inn,63050,Missouri,10333 Business 21,(636) 797-8501,Brew Pub,/brewers/russell-house-restaurant-and-inn/28756/,https://www.facebook.com/The-Russell-House-Restaurant-and-Inn-1430766710506715/
11371,True,Ipswich,USA,Russell Orchards,01938,Massachusetts,143 Argilla Road,(978) 356 - 5366,Cidery,/brewers/russell-orchards/4142/,https://www.facebook.com/russellorchards
11372,True,Santa Rosa,USA,Russian River Brewing,95404,California,725 4th St,(707) 545-2337,Brew Pub/Brewery,/brewers/russian-river-brewing/1480/,https://www.facebook.com/russianriverbrewing
11373,True,Youngstown,USA,Rust Belt Brewing Company,44502,Ohio,530-A Mahoning Avenue,(330) 423-3818,Microbrewery,/brewers/rust-belt/10644/,https://www.facebook.com/Rust.Belt.Brewing
11374,True,Hamilton,Canada,Rust City Brewery,L8R 1A1,Ontario,27 King William St.,(289) 887-5826,Brew Pub,/brewers/rust-city-brewery/25567/,https://www.twitter.com/rustcitybrewery
11375,True,Hampton,USA,Rustic Brew,50441,Iowa,117 1st Street NW,(641) 220-2055,Brew Pub,/brewers/rustic-brew/17112/,https://www.facebook.com/rusticbrewhampton
11376,True,Green Bay,USA,Rustic Rail Grill & Brewhouse,54303,Wisconsin,1966 Velp Ave,,Brew Pub,/brewers/rustic-rail-brewhouse/5977/,http://www.beerme.com/brewery.php?9159
11377,True,Kenosha,USA,Rustic Road Brewing Company,53140,Wisconsin,510 56th Street,(213) 537-6350,Microbrewery,/brewers/rustic-road/14374/,https://www.facebook.com/pages/Rustic-Road-Brewing-Company/149149488471492?
11378,True,Cawston,Canada,Rustic Roots Winery,V0X 1C2,British Columbia,2238 Hwy 3,(250) 499 2754,Cidery,/brewers/rustic-roots-winery/13252/,https://www.facebook.com/RusticRootsWine
11379,True,Austin,USA,Rusty Barrel Brewing,78723,Texas,2314 Rutland Drive. Suite # 100,(512) 920-0843,Client Brewer,/brewers/rusty-barrel-brewing/28813/,https://www.facebook.com/rustybarrelbrewing
11380,True,Ruther Glen,USA,Rusty Beaver Brewery,22546,Virginia,18043 Jefferson Davis Hwy,(540) 220-8100,Microbrewery,/brewers/rusty-beaver-brewery/16883/,https://www.facebook.com/RustyBeaverBrewery
11381,True,Medford,USA,Rusty Bucket Brewing,97501,Oregon,2019 Griffin Creek Road,(541)  184-0523,Microbrewery,/brewers/rusty-bucket-brewing/20926/,https://www.facebook.com/rustybucketbrewing
11382,True,Battle Ground,USA,Rusty Hop Brewing Company,98604,Washington,16712 NE 219th St,(360) 606-4303,Client Brewer,/brewers/rusty-hop/24361/,https://www.facebook.com/RustyHop
11383,True,West Seneca,USA,Rusty Nickel Brewing Company,14120,New York,4350 Seneca Street,(585) 305-5199,Microbrewery,/brewers/rusty-nickel/22462/,https://www.facebook.com/RustyNickelBrewingCo
11384,True,Romsey,England,Rusty Prop Brewing Company,SO51 9AQ,Hampshire,"Unit 10 Abbey Enterprise Centre,  Premier Way",07791966095,Microbrewery,/brewers/rusty-prop/23993/,http://www.rustypropbrewing.co.uk
11385,True,Mifflinburg,USA,Rusty Rail Brewing Company,17844,Pennsylvania,"5 North Eighth Street, Suite 1",(570) 966-7878,Brew Pub/Brewery,/brewers/rusty-rail/24083/,https://www.facebook.com/rustyrailbrewco
11386,True,Lincoln City,USA,Rusty Truck Brewing / Roadhouse 101,97367,Oregon,4649 SW Highway 101,(541) 994-7729,Brew Pub,/brewers/rusty-truck-brewing--roadhouse-101/13923/,https://www.facebook.com/RustyTruckBrewingCo
11387,True,Cloverdale,USA,Ruth McGowans Brewpub,95425,California,131 E First St,(707) 894-9610,Brew Pub,/brewers/ruth-mcgowans-brewpub/5607/,https://www.facebook.com/groups/64907033326/
11388,True,Essen-Rüttenscheid,Germany,Rüttenscheider Hausbrauerei,45131,North Rhine-Westphalia,Girardetstraße 2,(201) 790060,Brew Pub,/brewers/ruttenscheider-hausbrauerei/6083/,http://www.ruettenscheider-hausbrauerei.de/
11389,True,Halifax,England,Ryburn,HX6 2AZ Founded 1989,West Yorkshire,"Wakfield Road, Sowerby Bridge",,Microbrewery,/brewers/ryburn/2728/,http://www.hxcalderdalecamra.org.uk/Ryburn Brewery.htm
11390,True,York,England,Ryedale Vineyards,YO60 7LS,North Yorkshire,"Fairfield Farm, Westow",(165) 3658507,Cidery,/brewers/ryedale-vineyards/25402/,https://www.facebook.com/ryedalevineyards/
11391,True,Baltimore,USA,Ryleighs Brew Pub & Raw Bar,21230,Maryland,32-36 E Cross St,,Brew Pub,/brewers/ryleighs-brew-pub-and-raw-bar/4076/,http://www.ryleighs.com
11392,True,,North Korea,Ryongsong Brewery,,,,,Commercial Brewery,/brewers/ryongsong-brewery/5940/,http://210.145.168.243/pk/118th_issue/99110403.htm
11393,True,Norwich,England,S&P Brewery,NR10 3AN,Norfolk,"The Homestead, Drayton Lane, Horsford",07552 300768,Microbrewery,/brewers/sp-brewery/17881/,https://www.twitter.com/SP_Brewery
11394,True,Merzig,Germany,Saarfürst Brauerei (see Karlsberg),66663,Saarland,Hafen area,(06861)791635,Commercial Brewery,/brewers/saarfurst-brauerei-see-karlsberg/5293/,http://www.saarfurst.de
11395,True,Merzig,Germany,Saarfürst Merziger Brauhaus (Karlsberg),66663,Saarland,Saarwiesenring 6,(6861) 79 16 35,Brew Pub,/brewers/saarfurst-merziger-brauhaus-karlsberg/6565/,http://www.saarfuerst.de/
11396,True,Rutherford,USA,Saba Tej (Organic Honey Wine) Company,07070,New Jersey,15 Park Ave,(888) 772-2283,Meadery,/brewers/saba-tej-organic-honey-wine-company/5308/,http://www.heritagewines.com
11397,True,Binh Duong Province,Vietnam,SABMiller Vietnam,,,My Phuoc II Industrial Zone,,Commercial Brewery,/brewers/sabmiller-vietnam/8602/,http://www.vinamilk.com.vn/homeeg.asp?vinamilk=eg_news_detail.asp&id=3281
11398,True,Sackets Harbor,USA,Sackets Harbor Brewing Co.,13685,New York,212 W Main Street,(315) 646-2739,Brew Pub,/brewers/sackets-harbor/607/,https://www.facebook.com/pages/Sackets-Harbor-Brewing-Company/144869608879317
11399,True,Sacramento,USA,Sacramento Brewing Company,95821,California,2713 El Paseo Lane,,Microbrewery,/brewers/sacramento/1008/,http://www.sacbrew.com/
11400,True,Wolverhampton,England,Sacre Brew,WV1 2TZ,West Midlands,Unit 13 Monmore Road,07413 432120,Microbrewery,/brewers/sacre-brew/19476/,https://www.facebook.com/sacrebrew
11401,True,Half Moon Bay,USA,Sacrilege Brewery + Kitchen,94019,California,730 Main Street,(650) 276-7029,Brew Pub,/brewers/sacrilege-brewery-kitchen/29835/,https://www.facebook.com/sacrilegebrewerykitchen
11402,True,Sacramento,USA,Sactown Union Brewery,95819,California,"1210 66th Street, Unit B",(916) 272-4472,Microbrewery,/brewers/sactown-union-brewery/20758/,https://www.facebook.com/SactownUnion
11403,True,Goodyear,USA,Saddle Mountain Brewing,85338,Arizona,15651 West Roosevelt Street,(623) 249-5520,Brew Pub/Brewery,/brewers/saddle-mountain-brewing/20923/,https://www.facebook.com/SaddleMountainBrewingCompany
11404,True,Rancho Santa Margarita,USA,Saddleback Brewery,92688,California,"29851 Aventura, Suite D",,Microbrewery,/brewers/saddleback-brewery/4352/,http://
11405,True,Springdale,USA,Saddlebock Brewery,72764,Arkansas,18244 Habberton Road,(479) 422-1797,Microbrewery,/brewers/saddlebock-brewery/13625/,https://www.facebook.com/pages/Saddlebock-Brewery/289845801043866
11406,True,Oldham,England,Saddleworth,OL3 6LW,Greater Manchester,"Church Inn, Running Hill Gate, Uppermill",01457 820902,Brew Pub,/brewers/saddleworth/4631/,http://www.quaffale.org.uk/php/brewery/487
11407,True,Grybów,Poland,Sadecki Bartnik,33-331,,Stróże 235,,Meadery,/brewers/sadecki-bartnik/8954/,http://www.bartnik.pl/
11408,True,Lye,England,Sadlers,DY9 8ER,West Midlands,"Unit 2, Conyers Trading Estate, Station Drive",01384 895230,Brew Pub/Brewery,/brewers/sadlers/5791/,https://www.facebook.com/group.php?gid=2246718346
11409,True,"Ciudadela, Buenos Aires",Argentina,"Sáenz, Briones y Cía.",,,Eduardo Comesaña 4141,(800) 222-3149,Cidery,/brewers/saenz-briones-y-cia/6742/,http://www.saenzbriones.com.ar
11410,True,Chanute,USA,Safari Grill and Brewing Company,66720,Kansas,101 S Madison Ave,,Brew Pub,/brewers/safari-grill/6808/,http://www.tiogasuites.com/restaurantbar.html
