,id,brewery_id,beer_style_id,brewery_type_id,post_code,loc_id,name,description,abv,calories,ibu,num_ratings,overall_rating,beer_style_rating,mean_rating,beer_style_name,beer_style_norm,brewery_name,brewery_type,city,state,zip_code,country,lat,long,style_score,review_sim,style_sim,weighted_rating,final_score
527,1046,"11,879",74,4,"33,745",4037,Side Project Derivation Blend #1,"Derivation is our series of Barrel-Aged Imperial Stouts in which we brew several recipes, age them in a variety of barrels and blend them before bottling to add depth and structure to this massive style of beer. 
 
Blend #1: 
??25% Wheated and Smoked Imperial Stout aged in a Bourbon Barrel 
??25% Wheated Imperial Stout aged in Maple Syrup bourbon Barrel (Willett Family 9-year-old barrel filled with Sweet Sophie Maple Syrup) 
??50% Wheated Imperial Stout aged in Wheated Bourbon Barrels 
 
Barrel aging ranged from 13-23 months.",15.0,450.0,46.8095238095,28,100,99,4.34,Imperial Stout,Stout,Side Project Brewing,Microbrewery,Saint Louis,MO,63143.0,USA,38.612452,-90.31822,10,0.0,-16.5378595145,19.4484946915,2.91063517702
1018,2141,"7,155",84,5,"1,980",26624,Jester King Gotlandsdricka (Batch 2+),"Fermented with our unique mixed culture of brewer's yeast, native yeast, and native bacteria.",6.9,207.0,18.0,70,90,96,,Sahti/Gotlandsdricke/Kodu??lu,"Other (Cider, Mead, etc.)",Jester King Brewery,Brew Pub/Brewery,Austin,TX,78736.0,USA,30.245558,-97.94177,1,0.0,-14.4968277696,17.402552432,2.90572466243
1316,2992,"5,142",89,6,"13,093",22816,Flossmoor Station Magnolia Star Malt Liquor,"American Malt Liquor. The first of it's kind to come out of Flossmoor Station Brewery, Magnolia Star got it's name from the coach rail service which originally ran on the Illinois Central tracks just outside the brewery. With little hop aromas or flavors to speak of, this beer banks on the alcohol for character and has a residual sweetness from the addition of flaked corn. Not your daddy's malt liquor. O.G. 17.0, IBUs 17",8.6,258.0,17.0,20,24,94,2.73,Malt Liquor,"Other (Cider, Mead, etc.)",Flossmoor Station Restaurant & Brewery,Brew Pub,Flossmoor,IL,60422.0,USA,41.539384,-87.68424,1,0.0,-13.0483306245,15.9428115594,2.89448093496
1502,3421,"8,960",34,4,"34,355",6960,Modern Times Empty Hats,"Empty Hats is our red wine barrel-aged Oud Bruin. It features loads of dark fruit, horse blanket, and oak in the aroma. The flavor starts with a big red wine component, quickly followed by a strong tartness, funk, and a hint of warm malt on the finish, which lingers for ages. This is a very complex & extremely flavorful beer featuring the most red wine character of our sours.",7.4,222.0,10.0666666667,32,99,95,3.96,Sour Red/Brown,Sour,Modern Times Beer,Microbrewery,San Diego,CA,92110.0,USA,32.766482,-117.20077,2,0.0,-16.8440840911,19.7314519604,2.88736786928
513,1028,"11,879",74,4,"33,745",4037,Side Project Derivation Blend #2,"Derivation is our series of Barrel-Aged Imperial Stouts in which we brew several recipes, age them in a variety of barrels and blend them before bottling to add depth and structure to this massive style of beer. 
 
100% Wheated Imperial Stout aged in Wheated (12yr Weller) Bourbon Barrels. 
Barrel aged on Ugandan vanilla beans for 15 months.",15.0,450.0,46.8095238095,22,100,100,4.46,Imperial Stout,Stout,Side Project Brewing,Microbrewery,Saint Louis,MO,63143.0,USA,38.612452,-90.31822,10,0.0,-16.5540483385,19.4395439567,2.88549561823
1450,3305,"8,749",48,4,"7,008",11056,Metropolitan Zwickel Flywheel,We heard rumors that folks wanted us to produce a Zwickel beer. Done.,5.53352272727,166.0,32.2631578947,11,92,99,3.8,Zwickel/Keller/Landbier,Pils/Lager,Metropolitan Brewing,Microbrewery,Chicago,IL,60640.0,USA,41.973181,-87.6665,12,0.0,-12.8985894402,15.7636719956,2.86508255548
709,1460,"10,155",90,4,,29,Perrin No Rules Vietnamese Porter,"NO RULES were followed throughout the creation of this product. This 15% Imperial Porter was made with coconut and turbinado sugar then laid down and aged in bourbon barrels for several months. With a classic film reference weaved into the label art, we hope you enjoy this product as much as we did making it. A generous donation will be made to The Raider Project for each bottle sold to thank them for what they do for our Marine Veterans.",15.0,450.0,42.3076923077,185,100,100,,Imperial Porter,Porter,Perrin Brewing Company,Microbrewery,Comstock Park,MI,49231.0,USA,43.059661,-85.67384,9,0.0,-16.9847399259,19.8415646971,2.85682477115
1818,4127,"12,687",93,8,"31,253",7578,Superstition Aphrodisia Pyment - Cabernet,,14.0,420.0,40.1707317073,23,100,99,4.35,Mead,"Other (Cider, Mead, etc.)",Superstition Meadery,Meadery,Prescott,AZ,86301.0,USA,34.589477,-112.44726,1,0.0,-14.6496030574,17.4902585977,2.84065554028
1873,4266,"13,622",25,5,"34,053",7379,Uinta Fest Helles,"Fest is a delicate balance of malt and hops. With its bready malt character and grassy aromatics, this German-style lager is the perfect go-to for late Summer drinking, lederhosen optional.",5.5,165.0,32.2631578947,18,91,100,3.7,Dortmunder/Helles,Pils/Lager,Uinta Brewing Company,Brew Pub/Brewery,Salt Lake City,UT,84104.0,USA,40.750628,-111.94077,12,0.0,-13.0441144811,15.8835407368,2.83942625573
1880,4280,"10,151",25,4,"33,751",4037,Perennial Brew for the Crew,Munich-style Lager brewed for Farmhaus. Farmhaus chef Kevin Willmann selected this lighter style for its ability to pair well with dishes on his menu.,5.6,168.0,32.2631578947,20,77,99,3.47,Dortmunder/Helles,Pils/Lager,Perennial Artisan Ales,Microbrewery,Saint Louis,MO,63111.0,USA,38.559302,-90.25174,12,0.0,-12.6462670118,15.4756108492,2.82934383733
1220,2817,"10,884",94,5,"34,108",7379,Red Rock Fr??hlich Pils,"Fr??hlich Pils (Happy Pils) is brewed in the tradition of the classic German Pilsners. It features a dry, clean, crisp body with a notable hop bitterness. Only the finest ingredients are used to brew this refreshing beer.",5.5,165.0,32.2631578947,13,94,100,3.82,Pilsener,Pils/Lager,Red Rock Brewing,Brew Pub/Brewery,Salt Lake City,UT,84101.0,USA,40.754746,-111.89875,12,0.0,-13.0441144811,15.851735713,2.80762123191
1226,2822,"12,623",94,4,"17,852",23899,Suarez Family Qualify Pils,Hop Accented Pilsner,5.5,165.0,32.2631578947,15,92,100,3.75,Pilsener,Pils/Lager,Suarez Family Brewery,Microbrewery,Hudson,NY,12534.0,USA,42.22948,-73.75846,12,0.0,-13.0441144811,15.850880021,2.80676553995
1833,4154,"7,626",93,6,"40,506",23808,Kuhnhenn Bourbon Barrel Banana Bochet French Toast (B4FT) Mead,"Barrel Aged French Toast. This still mead is made with wildflower honey, a special blend of spices, gold in color, medium sweetness and body. A nice spiced aroma with some bourbon character in the finish. Serve @ 50F",14.0,420.0,40.1707317073,23,99,98,4.12,Mead,"Other (Cider, Mead, etc.)",Kuhnhenn Brewing,Brew Pub,Warren,MI,48092.0,USA,42.511293,-83.0597,1,0.0,-14.6663510702,17.4677446934,2.8013936232
1456,3327,"12,742",48,4,"5,241",9359,Switchback Citra Pils,"Born as a classic pilsener lager, Citra-Pils gets the added bonus of a lively, citrusy aroma from Citra hops to create a fascinating blend of pilsener and IPA sensibilities. The result is a complex beer which is clean, crisp, and refreshing.
 
Citra-Pils is our special ??twist?? on the classic pilsener style of lager beer. We brew this lager in the most traditional way, using only light pils malt and Saaz hops. After a six-week lagering process, we dry hop this beer with a blend that includes Citra hops along with the Saaz. The bright lemony citrus notes of the Citra complement the noble Saaz character perfectly, yielding a delightfully refreshing pilsener with a decidedly nontraditional twist. 

Citra-Pils is carbonated naturally and left unfiltered for the fullest flavor possible. Some yeast sediment is normal. Switchback Citra-Pils contains 5.1% ABV and 36 IBUs.",5.1,153.0,36.0,24,84,98,3.53,Zwickel/Keller/Landbier,Pils/Lager,Switchback Brewing Company,Microbrewery,Burlington,VT,5401.0,USA,44.484038,-73.22126,12,0.0,-12.9698937054,15.7319009588,2.76200725342
1885,4289,"12,209",25,5,"36,338",13143,Southampton Keller Helles,,5.53352272727,166.0,32.2631578947,16,83,99,3.59,Dortmunder/Helles,Pils/Lager,Southampton Publick House,Brew Pub/Brewery,Southampton,NY,11968.0,USA,40.904348,-72.40714,12,0.0,-12.8985894402,15.635570066,2.73698062588
1824,4144,"12,687",93,8,"31,253",7578,Superstition Fruit of Venus,Peach & apricot mead aged on Madagascar Bourbon vanilla beans and toasted oak barrel staves.,14.0,420.0,40.1707317073,16,100,98,4.27,Mead,"Other (Cider, Mead, etc.)",Superstition Meadery,Meadery,Prescott,AZ,86301.0,USA,34.589477,-112.44726,1,0.0,-14.6663510702,17.4012237726,2.73487270239
1829,4149,"12,687",93,8,"31,253",7578,Superstition Aphrodisia Pyment - Syrah/Grenache,,14.0,420.0,40.1707317073,16,100,98,4.22,Mead,"Other (Cider, Mead, etc.)",Superstition Meadery,Meadery,Prescott,AZ,86301.0,USA,34.589477,-112.44726,1,0.0,-14.6663510702,17.4012237726,2.73487270239
1947,4446,"2,888",83,6,"42,213",25161,Bullfrog Le Roar Grrrz Plum,,7.5,225.0,10.0666666667,40,99,93,,Lambic Style - Fruit,Sour,Bullfrog Brewery,Brew Pub,Williamsport,PA,17701.0,USA,41.256736,-77.0108,2,0.0,-17.0069953405,19.7341231137,2.72712777324
161,306,"11,879",51,4,"33,745",4037,Side Project Anabasis,"Anabasis is a Barleywine that was brewed with American malts and hops, but fermented with a strong English Ale strain. This Barleywine was aged for 18 months in a single Wine and Cheese Place Blanton's barrel before being bottle conditioned for several more months before being released.",14.0,420.0,40.1707317073,15,100,100,4.43,Barley Wine,"Other (Cider, Mead, etc.)",Side Project Brewing,Microbrewery,Saint Louis,MO,63143.0,USA,38.612452,-90.31822,1,0.0,-14.6663510702,17.3879861997,2.72163512957
1718,3932,"9,392",45,4,"12,380",26290,Night Shift Ever Weisse,"Berliner weissbier fermented with strawberry, kiwi and hibiscus.",5.0,150.0,21.03125,139,98,97,,Berliner Weisse,Wheat Beer,Night Shift Brewing,Microbrewery,Everett,MA,2149.0,USA,42.409916,-71.0522,3,0.0,-16.2086320251,18.9242467563,2.71561473118
1823,4143,"7,626",93,6,"40,506",23808,Kuhnhenn Maple Cream Sherry Pyment,This is Creme Sherry and maple syrup blended with our Sunflower Mead. Rich and nutty.,14.0,420.0,40.1707317073,13,100,98,4.31,Mead,"Other (Cider, Mead, etc.)",Kuhnhenn Brewing,Brew Pub,Warren,MI,48092.0,USA,42.511293,-83.0597,1,0.0,-14.6663510702,17.361102315,2.69475124485
1385,3148,"4,110",29,4,"38,521",11640,De Garde Nectarine Premiere,A wild farmhouse ale aged in oak wine barrels with nectarines,7.1,213.0,10.0666666667,68,100,99,,Sour/Wild Ale,Sour,De Garde Brewing,Microbrewery,Tillamook,OR,97141.0,USA,45.459109,-123.80389,2,0.0,-17.1240556643,19.8003238801,2.67626821575
392,762,"13,842",28,4,"10,571",14117,Victory Sunset Dunkelweizen,"Before the Moonglow Weizenbock there must be a Sunset Dunkelweizen. Imported German malts, hops and a unique yeast strain combine to make a beer of distinctive character.  Flavors of bananas and cloves are complimented by a slight nuttiness in this Bavarian classic.",5.1,153.0,21.03125,46,94,99,,Dunkelweizen,Wheat Beer,Victory Brewing Company (ABV),Microbrewery,Downingtown,PA,19335.0,USA,40.02342,-75.71389,3,0.0,-15.7318626815,18.3772250733,2.64536239186
559,1144,"10,391",34,4,"34,651",17796,Lost Abbey Cuvee de Tomme,"Once upon a time it was the most award winning Pizza Port beer of all time. Now it has found a new home at The Lost Abbey. A massive brown ale base that is made from four fermentable sugars including Malted Barley, Raisins, Candi Sugar and Sour Cherries, this beer is fully fermented before being placed in Bourbon barrels where the beer ages for one year with the Sour Cherries and the wild Brettanomyces yeast that we inoculate the barrels with. One of the most complex and unique beers we make each year.",11.0,330.0,10.0666666667,1113,100,99,,Sour Red/Brown,Sour,Port Brewing Company / The Lost Abbey,Microbrewery,San Marcos,CA,92069.0,USA,33.144908,-117.17128,2,0.0,-17.3226791953,19.9635576729,2.64087847753
551,1125,"10,391",29,4,"34,651",17796,Lost Abbey Duck Duck Gooze,"In Belgian brewing there are fantastic wild ales brewed with naturally occurring yeast. These beers develop over time and are ready on their own terms. Duck Duck Gooze is our homage to these effervescent and wonderfully complex sparkling beers. A blend of young and old barrel aged beers we expect this to be one of our most sought after beers year after year as it will be released in very small quantities. Available in 375 and 750ml bottles.
 
Batch 3 available on tap January 2016.",7.0,210.0,10.0666666667,494,100,100,,Sour/Wild Ale,Sour,Port Brewing Company / The Lost Abbey,Microbrewery,San Marcos,CA,92069.0,USA,33.144908,-117.17128,2,0.0,-17.3386464361,19.9293428315,2.59069639537
540,1108,"10,391",29,4,"34,651",17796,Lost Abbey Cable Car,"You've made it to 547 Haight Street. This destination is more San Francisco than Rice A Roni, Chinatown, and Lombard Street combined. Welcome to Broadway for brewers everywhere. Everyone who is anyone has poured their kegs here. For the last 20 years, this place has launched careers, confirmed legacies, and since 1987 the only name you need to know is David Keene.

Take a seat. Tip Strong. Nod appreciatively and don't ask stupid questions. Welcome to Big Daddy's House known to most simply as ""The T-Room."" Here the bartenders are fluent in English, German, Flemish, French, Waloon and Czech. But they're most known for their American Lip Service. Watch it. The lady with the jet black hair behind the bar eats idiots for lunch.

At 547 Haight Street, you won't find any Cable Cars except for this one. But if you're standing outside the Dutch Doors of the World Famous Toranado, you surely found the most interesting place in all San Francisco. Its' about RESPECT. Dave you continue to have ours. Here's to 20 more years of punishing livers everywhere.

Cheers

Gina, Jim, Tomme, Vince and the Brewers of Port Brewing",7.0,210.0,10.0666666667,436,100,100,,Sour/Wild Ale,Sour,Port Brewing Company / The Lost Abbey,Microbrewery,San Marcos,CA,92069.0,USA,33.144908,-117.17128,2,0.0,-17.3386464361,19.9225273905,2.58388095444
1549,3583,"3,135",36,6,"31,002",10960,Cascade Gose,"This NW style sour ale is a re-creation of a historic German beer style, spiced with coriander and sea salt to replicate the water in the town of Goslar where the beer originated.",7.5,225.0,10.0666666667,162,94,95,,Grodziskie/Gose/Lichtenhainer,Sour,Cascade Brewing,Brew Pub,Portland,OR,97225.0,USA,45.497856,-122.76988,2,0.0,-16.6849276077,19.2637178867,2.57879027904
1296,3153,"7,193",29,4,"10,276",25362,Jolly Pumpkin Bi??re de Mars Grand Reserve,"Original batch aged 14 months in bourbon.
Recent batch (65) aged 27 months.",7.0,210.0,10.0666666667,249,100,99,,Sour/Wild Ale,Sour,Jolly Pumpkin Artisan Ales,Microbrewery,Dexter,MI,48130.0,USA,42.344837,-83.89907,2,0.0,-17.3226791953,19.8875589537,2.56487975837
395,768,"1,774",28,3,"4,066",17848,Samuel Adams LongShot Dark Night in Brooklyn,"Samuel Adams Longshot series. With aromatic notes of tropical fruits and clove, the malted wheat in this Dunkelweiss contributes a bright cereal note whick compliments the spicy notes of clove, nutmeg, banana, and a slight sweetness. Created by Samuel Adams employee John Marra.",5.2,156.0,21.03125,52,85,98,,Dunkelweizen,Wheat Beer,Boston Beer Company,Commercial Brewery,Boston,MA,2116.0,USA,42.349622,-71.07372,3,0.0,-15.3442913118,17.8932554711,2.54896415933
1875,4268,"13,274",25,5,"1,264",18571,Tired Hands Helles Other People,Helles Lager brewed exclusively with German Pilsner malt and hopped with a blend of our favorite domestic varietals. Lagered for many dark moons.,5.3,159.0,32.2631578947,48,91,100,,Dortmunder/Helles,Pils/Lager,Tired Hands Brewing Company,Brew Pub/Brewery,Ardmore,PA,19003.0,USA,40.000861,-75.29694,12,0.0,-13.8294615889,16.3350296216,2.50556803274
