"","name","ibu","abv","calories","beer_style_name","beer_style_norm","num_ratings","overall_rating","brewery_name","brewery_type","city","state","zip_code","post_code","loc_id","lat","long"
"1788","Half Door Roark Red Ale",NA,5.2,156,"Irish Ale","Brown/Amber Ale",10,57,"Half Door Brewing","Brew Pub","San Diego","CA","92101","34,361","6960",32.719601,-117.16246
"1789","Deschutes Conflux No. 3 - Doppel Dinkel Bock",17,10.7,321,"Weizen Bock","Wheat Beer",136,93,"Deschutes Brewery","Microbrewery","Bend","OR","97702","3,030","4847",44.020483,-121.30891
"1790","The Livery Bourbon Barrel Aged Wheat Trippelbock",NA,11.5,345,"Weizen Bock","Wheat Beer",180,100,"The Livery","Brew Pub/Brewery","Benton Harbor","MI","49022","3,100","19227",42.10809,-86.41801
"1791","The Livery Wheat Trippelbock",NA,11.5,345,"Weizen Bock","Wheat Beer",55,99,"The Livery","Brew Pub/Brewery","Benton Harbor","MI","49022","3,100","19227",42.10809,-86.41801
"1792","New Glarus Dancing Man Wheat",NA,7.2,216,"Weizen Bock","Wheat Beer",567,99,"New Glarus Brewing Company","Microbrewery","New Glarus","WI","53574","26,685","20574",42.81636,-89.64075
"1793","Brooklyner-Schneider Hopfen-Weisse",NA,8.5,255,"Weizen Bock","Wheat Beer",547,99,"Brooklyn Brewery","Microbrewery","Brooklyn","NY","11211","4,759","4881",40.640527,-73.90362
"1794","New Glarus Thumbprint Series Imperial Weizen",NA,9.25,278,"Weizen Bock","Wheat Beer",464,99,"New Glarus Brewing Company","Microbrewery","New Glarus","WI","53574","26,685","20574",42.81636,-89.64075
"1795","DeGroens Weizenbock",NA,8,240,"Weizen Bock","Wheat Beer",12,86,"Fordham Brewing Company (Coastal Brewing Co.)","Microbrewery","Dover","DE","19901","10,526","9225",39.16426,-75.51163
"1796","J. Wakefield Miami Madness",NA,3.5,105,"Berliner Weisse","Wheat Beer",84,100,"J. Wakefield Brewing","Microbrewery","Miami","FL","33127","24,344","12976",25.813808,-80.2058
"1797","Ramstein Winter Wheat",NA,9.5,285,"Weizen Bock","Wheat Beer",313,97,"High Point Brewing Company","Microbrewery","Butler","NJ","07405","5,329","10963",40.99313,-74.35893
"1798","Deschutes Pub Reserve Series: Rum Wowzenbock",NA,12,360,"Weizen Bock","Wheat Beer",21,97,"Deschutes Brewery","Microbrewery","Bend","OR","97702","3,030","4847",44.020483,-121.30891
"1799","Great Lakes Glockenspiel Weizenbock",20,8,240,"Weizen Bock","Wheat Beer",219,96,"Great Lakes Brewing (Ohio)","Brew Pub/Brewery","Cleveland","OH","44113","7,567","11642",41.484688,-81.70125
"1800","Live Oak Primus",NA,8,240,"Weizen Bock","Wheat Beer",69,95,"Live Oak Brewing Company","Microbrewery","Austin","TX","78702","1,948","26624",30.265158,-97.71879
"1801","Ramstein Double Platinum Blonde",NA,7.5,225,"Weizen Bock","Wheat Beer",57,95,"High Point Brewing Company","Microbrewery","Butler","NJ","07405","5,329","10963",40.99313,-74.35893
"1802","Saint Arnold Bishop??s Barrel #4",NA,9.9,297,"Weizen Bock","Wheat Beer",48,97,"Saint Arnold Brewing Company","Brew Pub/Brewery","Houston","TX","77020","17,705","8885",29.775927,-95.31836
"1803","Sierra Nevada Weizenbock",NA,6.6,198,"Weizen Bock","Wheat Beer",394,95,"Sierra Nevada Brewing Company","Commercial Brewery","Chico","CA","95928","7,067","17127",39.720955,-121.81888
"1804","Victory Moonglow Weizenbock",NA,8.7,261,"Weizen Bock","Wheat Beer",976,95,"Victory Brewing Company (ABV)","Microbrewery","Downingtown","PA","19335","10,571","14117",40.02342,-75.71389
"1805","Town Hall Buffalo Bock",NA,7.2,216,"Weizen Bock","Wheat Beer",46,95,"Minneapolis Town Hall Brewery","Brew Pub","Minneapolis","MN","55454","24,952","23182",44.969465,-93.24327
"1806","Sierra Nevada Squared Away",30,6.9,207,"Weizen Bock","Wheat Beer",27,95,"Sierra Nevada Brewing Company","Commercial Brewery","Chico","CA","95928","7,067","17127",39.720955,-121.81888
"1807","Lagunitas Our Own Bavarian-Style DoppelWeizen",34,9,270,"Weizen Bock","Wheat Beer",419,94,"Lagunitas Brewing Company (Heineken)","Microbrewery","Petaluma","CA","94954","29,864","16835",38.243299,-122.6069
"1808","Firestone Walker Pacific Gravity Weizenbock",NA,7,210,"Weizen Bock","Wheat Beer",11,94,"Firestone Walker Brewing (Duvel-Moortgat)","Commercial Brewery","Paso Robles","CA","93446","29,400","8515",35.640589,-120.70418
"1809","Revolution Fausten Weizenbock",NA,8.5,255,"Weizen Bock","Wheat Beer",15,94,"Revolution Brewing Company","Brew Pub","Chicago","IL","60647","7,014","11056",41.921126,-87.70085
"1810","Town Hall Eight Weizenbock",NA,8.2,246,"Weizen Bock","Wheat Beer",27,95,"Minneapolis Town Hall Brewery","Brew Pub","Minneapolis","MN","55454","24,952","23182",44.969465,-93.24327
"1811","The Bruery Ride That Goat",NA,13.8,414,"Weizen Bock","Wheat Beer",22,92,"The Bruery","Microbrewery","Placentia","CA","92870","30,479","5453",33.883314,-117.85446
"1812","Rahr & Sons Angry Goat",25,8,240,"Weizen Bock","Wheat Beer",57,94,"Rahr & Sons Brewing","Microbrewery","Fort Worth","TX","76104","13,530","22073",32.730265,-97.32002
"1813","Toppling Goliath Pompeii IPA",60,5.5,165,"India Pale Ale (IPA)","IPA",203,99,"Toppling Goliath","Microbrewery","Decorah","IA","52101","9,749","18793",43.345879,-91.77187
"1814","Hill Farmstead Ann",NA,6.5,195,"Saison","Saison",124,100,"Hill Farmstead Brewery","Microbrewery","Greensboro Bend","VT","05842","15,509","16829",44.574196,-72.24333
"1815","Hill Farmstead Dorothy - Wine Barrel Aged",NA,7,210,"Saison","Saison",44,100,"Hill Farmstead Brewery","Microbrewery","Greensboro Bend","VT","05842","15,509","16829",44.574196,-72.24333
"1816","Side Project Framboise du Fermier",NA,8,240,"Saison","Saison",17,100,"Side Project Brewing","Microbrewery","Saint Louis","MO","63143","33,745","4037",38.612452,-90.31822
"1817","Hill Farmstead Vera Mae - Wine Barrel Aged (2016)",NA,6,180,"Saison","Saison",37,100,"Hill Farmstead Brewery","Microbrewery","Greensboro Bend","VT","05842","15,509","16829",44.574196,-72.24333
"1818","Hill Farmstead Flora - Plum",NA,NA,NA,"Saison","Saison",94,100,"Hill Farmstead Brewery","Microbrewery","Greensboro Bend","VT","05842","15,509","16829",44.574196,-72.24333
"1819","Forest & Main Moeder Seizoen",NA,7,210,"Saison","Saison",45,99,"Forest & Main Brewing Company","Microbrewery","Ambler","PA","19002","851","21242",40.169608,-75.21158
"1820","Hill Farmstead Arthur Puncheon",NA,6,180,"Saison","Saison",19,100,"Hill Farmstead Brewery","Microbrewery","Greensboro Bend","VT","05842","15,509","16829",44.574196,-72.24333
"1821","Hill Farmstead Flora - Blueberry/Black Currant/Raspberry",NA,NA,NA,"Saison","Saison",93,100,"Hill Farmstead Brewery","Microbrewery","Greensboro Bend","VT","05842","15,509","16829",44.574196,-72.24333
"1822","Sante Adairius Saison Bernice",NA,6.5,195,"Saison","Saison",231,100,"Sante Adairius Rustic Ales","Microbrewery","Capitola","CA","95010","5,825","13512",36.9761,-121.95316
"1823","Sante Adairius Stenciled Pages",NA,6,180,"Saison","Saison",27,100,"Sante Adairius Rustic Ales","Microbrewery","Capitola","CA","95010","5,825","13512",36.9761,-121.95316
"1824","Grassroots Brother Soign??",NA,5,150,"Saison","Saison",347,100,"Hill Farmstead Brewery","Microbrewery","Greensboro Bend","VT","05842","15,509","16829",44.574196,-72.24333
"1825","Hill Farmstead Art",NA,6,180,"Saison","Saison",210,100,"Hill Farmstead Brewery","Microbrewery","Greensboro Bend","VT","05842","15,509","16829",44.574196,-72.24333
"1826","Side Project Saison du Fermier From Pinot Noir Puncheons",NA,7,210,"Saison","Saison",31,100,"Side Project Brewing","Microbrewery","Saint Louis","MO","63143","33,745","4037",38.612452,-90.31822
"1827","Hill Farmstead Flora",NA,5,150,"Saison","Saison",225,100,"Hill Farmstead Brewery","Microbrewery","Greensboro Bend","VT","05842","15,509","16829",44.574196,-72.24333
"1828","Sante Adairius Cask Strawberry",NA,7.4,222,"Saison","Saison",89,100,"Sante Adairius Rustic Ales","Microbrewery","Capitola","CA","95010","5,825","13512",36.9761,-121.95316
"1829","Sante Adairius To The Choir",NA,6.8,204,"Saison","Saison",20,100,"Sante Adairius Rustic Ales","Microbrewery","Capitola","CA","95010","5,825","13512",36.9761,-121.95316
"1830","Anchorage Love Buzz Saison",40,8,240,"Saison","Saison",499,100,"Anchorage Brewing Company","Microbrewery","Anchorage","AK","99515","958","29536",61.122943,-149.88852
"1831","Hill Farmstead Anna",NA,6.5,195,"Saison","Saison",452,100,"Hill Farmstead Brewery","Microbrewery","Greensboro Bend","VT","05842","15,509","16829",44.574196,-72.24333
"1832","Sante Adairius / Triple Rock Cellarman Barrel-Aged Saison",NA,6.5,195,"Saison","Saison",112,100,"Sante Adairius Rustic Ales","Microbrewery","Capitola","CA","95010","5,825","13512",36.9761,-121.95316
"1833","Tired Hands Sticky Drippy Crystals",NA,NA,NA,"Saison","Saison",38,100,"Tired Hands Brewing Company","Brew Pub/Brewery","Ardmore","PA","19003","1,264","18571",40.000861,-75.29694
"1834","Side Project Saison du Bl??",NA,6,180,"Saison","Saison",148,100,"Side Project Brewing","Microbrewery","Saint Louis","MO","63143","33,745","4037",38.612452,-90.31822
"1835","Casey Brett Loves Citra",NA,6,180,"Saison","Saison",70,100,"Casey Brewing and Blending","Microbrewery","Glenwood Springs","CO","81601","14,843","26897",39.533318,-107.32107
"1836","Hill Farmstead Arthur",32,6,180,"Saison","Saison",531,99,"Hill Farmstead Brewery","Microbrewery","Greensboro Bend","VT","05842","15,509","16829",44.574196,-72.24333
"1837","Sante Adairius Nonna??s Blend #6",NA,5.1,153,"Saison","Saison",30,100,"Sante Adairius Rustic Ales","Microbrewery","Capitola","CA","95010","5,825","13512",36.9761,-121.95316
"1838","Side Project T??te de Cuv??e",NA,6,180,"Saison","Saison",21,99,"Side Project Brewing","Microbrewery","Saint Louis","MO","63143","33,745","4037",38.612452,-90.31822
"1839","Hill Farmstead Dorothy (2015-)",NA,7,210,"Saison","Saison",291,99,"Hill Farmstead Brewery","Microbrewery","Greensboro Bend","VT","05842","15,509","16829",44.574196,-72.24333
"1840","Side Project Saison du Fermier",NA,7,210,"Saison","Saison",140,99,"Side Project Brewing","Microbrewery","Saint Louis","MO","63143","33,745","4037",38.612452,-90.31822
"1841","Upright Flora Rustica (Barrel Aged)",NA,5.5,165,"Saison","Saison",136,99,"Upright Brewing","Microbrewery","Portland","OR","97227","30,957","10960",45.543831,-122.67497
"1842","Sante Adairius Fruit Punch #2",NA,7.4,222,"Saison","Saison",42,99,"Sante Adairius Rustic Ales","Microbrewery","Capitola","CA","95010","5,825","13512",36.9761,-121.95316
"1843","Forest & Main Paradisaea",NA,6.5,195,"Saison","Saison",46,99,"Forest & Main Brewing Company","Microbrewery","Ambler","PA","19002","851","21242",40.169608,-75.21158
"1844","De Garde Stone Bu",NA,4.4,132,"Berliner Weisse","Wheat Beer",49,99,"De Garde Brewing","Microbrewery","Tillamook","OR","97141","38,521","11640",45.459109,-123.80389
"1845","Boulevard Smokestack Series: Saison-Brett",38,8.5,255,"Saison","Saison",1041,99,"Boulevard Brewing Company (Duvel-Moortgat)","Commercial Brewery","Kansas City","MO","64108","19,278","21489",39.084554,-94.58296
"1846","Hill Farmstead Flora - Cherry/Raspberry",NA,NA,NA,"Saison","Saison",12,99,"Hill Farmstead Brewery","Microbrewery","Greensboro Bend","VT","05842","15,509","16829",44.574196,-72.24333
"1847","Upright Anniversary Saison",NA,6.25,188,"Saison","Saison",70,99,"Upright Brewing","Microbrewery","Portland","OR","97227","30,957","10960",45.543831,-122.67497
"1848","Hill Farmstead Works of Love (Anchorage - 2015) 750ml Mandarina Bavaria",NA,NA,NA,"Saison","Saison",66,99,"Hill Farmstead Brewery","Microbrewery","Greensboro Bend","VT","05842","15,509","16829",44.574196,-72.24333
"1849","Allagash Century Ale",NA,8,240,"Saison","Saison",112,99,"Allagash Brewing Company","Microbrewery","Portland","ME","04103","30,945","11808",43.685882,-70.2903
"1850","Sante Adairius Lady In Grey",NA,4.8,144,"Saison","Saison",96,99,"Sante Adairius Rustic Ales","Microbrewery","Capitola","CA","95010","5,825","13512",36.9761,-121.95316
"1851","Sante Adairius Cask 200",NA,6.5,195,"Saison","Saison",143,99,"Sante Adairius Rustic Ales","Microbrewery","Capitola","CA","95010","5,825","13512",36.9761,-121.95316
"1852","Sante Adairius Fruit Punch #1",NA,7.4,222,"Saison","Saison",81,99,"Sante Adairius Rustic Ales","Microbrewery","Capitola","CA","95010","5,825","13512",36.9761,-121.95316
"1853","Oxbow / Stillwater Stillbow Oxtisanal",NA,6.5,195,"Saison","Saison",48,99,"Oxbow Brewing Company","Microbrewery","Newcastle","ME","04553","26,608","21818",44.048714,-69.54335
"1854","Grassroots Convivial Suarez",NA,6,180,"Saison","Saison",251,99,"Hill Farmstead Brewery","Microbrewery","Greensboro Bend","VT","05842","15,509","16829",44.574196,-72.24333
"1855","Prairie Brett C.",NA,8.1,243,"Saison","Saison",304,99,"Prairie Artisan Ales","Microbrewery","Tulsa","OK","74107","39,178","7924",36.102042,-96.03144
"1856","Grassroots Arctic Saison",NA,6,180,"Saison","Saison",460,99,"Grassroots Brewing","Client Brewer","Greensboro Bend","VT","05842","15,509","16829",44.574196,-72.24333
"1857","Sante Adairius Lucybelle",NA,5.3,159,"Saison","Saison",98,99,"Sante Adairius Rustic Ales","Microbrewery","Capitola","CA","95010","5,825","13512",36.9761,-121.95316
"1858","Casey Dry Hop Saison - Cascade",NA,5.5,165,"Saison","Saison",15,99,"Casey Brewing and Blending","Microbrewery","Glenwood Springs","CO","81601","14,843","26897",39.533318,-107.32107
"1859","Tree House Julius",NA,6.8,204,"India Pale Ale (IPA)","IPA",285,100,"Tree House Brewing Company","Microbrewery","Monson","MA","01057","25,265","15190",42.089269,-72.317
"1860","Trillium Melcher Street IPA - Double Dry Hopped",NA,7.2,216,"India Pale Ale (IPA)","IPA",107,100,"Trillium Brewing Company","Microbrewery","Boston","MA","02210","4,092","17848",42.347974,-71.04463
"1861","Trillium Congress Street IPA - Double Dry Hopped",NA,7.2,216,"India Pale Ale (IPA)","IPA",102,100,"Trillium Brewing Company","Microbrewery","Boston","MA","02210","4,092","17848",42.347974,-71.04463
"1862","Tree House Alter Ego",NA,6.8,204,"India Pale Ale (IPA)","IPA",155,100,"Tree House Brewing Company","Microbrewery","Monson","MA","01057","25,265","15190",42.089269,-72.317
"1863","Hill Farmstead Susan",NA,6.2,186,"India Pale Ale (IPA)","IPA",331,100,"Hill Farmstead Brewery","Microbrewery","Greensboro Bend","VT","05842","15,509","16829",44.574196,-72.24333
"1864","Alchemist Focal Banger",NA,7,210,"India Pale Ale (IPA)","IPA",467,100,"The Alchemist","Microbrewery","Stowe","VT","05672","37,392","26725",44.475387,-72.70225
"1865","AleSmith IPA",73,7.25,218,"India Pale Ale (IPA)","IPA",2370,100,"AleSmith Brewing Company","Microbrewery","San Diego","CA","92126","34,375","6960",32.914346,-117.14116
"1866","Tired Hands Extra Knuckle",NA,6.3,189,"India Pale Ale (IPA)","IPA",28,100,"Tired Hands Brewing Company","Brew Pub/Brewery","Ardmore","PA","19003","1,264","18571",40.000861,-75.29694
"1867","Grassroots Legitimacy",NA,6.7,201,"India Pale Ale (IPA)","IPA",156,100,"Hill Farmstead Brewery","Microbrewery","Greensboro Bend","VT","05842","15,509","16829",44.574196,-72.24333
"1868","Sante Adairius Simpleton",NA,6.4,192,"India Pale Ale (IPA)","IPA",62,99,"Sante Adairius Rustic Ales","Microbrewery","Capitola","CA","95010","5,825","13512",36.9761,-121.95316
"1869","Trillium Summer Street IPA - Double Dry Hopped",NA,7.2,216,"India Pale Ale (IPA)","IPA",116,100,"Trillium Brewing Company","Microbrewery","Boston","MA","02210","4,092","17848",42.347974,-71.04463
"1870","Trillium Congress Street IPA",NA,7.2,216,"India Pale Ale (IPA)","IPA",196,100,"Trillium Brewing Company","Microbrewery","Boston","MA","02210","4,092","17848",42.347974,-71.04463
"1871","Tree House Green",NA,7.5,225,"India Pale Ale (IPA)","IPA",198,100,"Tree House Brewing Company","Microbrewery","Monson","MA","01057","25,265","15190",42.089269,-72.317
"1872","Trillium Scaled - Double Dry Hopped",NA,7,210,"India Pale Ale (IPA)","IPA",89,100,"Trillium Brewing Company","Microbrewery","Boston","MA","02210","4,092","17848",42.347974,-71.04463
"1873","Trillium Melcher Street IPA",NA,7.3,219,"India Pale Ale (IPA)","IPA",117,100,"Trillium Brewing Company","Microbrewery","Boston","MA","02210","4,092","17848",42.347974,-71.04463
"1874","Tree House In Perpetuity",NA,6.7,201,"India Pale Ale (IPA)","IPA",39,100,"Tree House Brewing Company","Microbrewery","Monson","MA","01057","25,265","15190",42.089269,-72.317
"1875","Maine Beer Lunch",NA,7,210,"India Pale Ale (IPA)","IPA",597,100,"Maine Beer Company","Microbrewery","Freeport","ME","04032","13,838","3494",43.843778,-70.10172
"1876","Ballast Point Sculpin IPA",NA,7,210,"India Pale Ale (IPA)","IPA",2643,100,"Ballast Point Brewing Company (Constellation)","Microbrewery","San Diego","CA","92110","34,355","6960",32.766482,-117.20077
"1877","Alpine Beer Company Nelson IPA",NA,7,210,"India Pale Ale (IPA)","IPA",735,100,"Alpine Beer Company (CA)","Microbrewery","Alpine","CA","91901","688","2202",32.823102,-116.73864
"1878","Maine Beer Another One",NA,7,210,"India Pale Ale (IPA)","IPA",341,100,"Maine Beer Company","Microbrewery","Freeport","ME","04032","13,838","3494",43.843778,-70.10172
"1879","Moonraker Yojo",50,6.9,207,"India Pale Ale (IPA)","IPA",23,100,"Moonraker Brewing Company","Microbrewery","Auburn","CA","95602","1,817","1770",38.976837,-121.09142
"1880","La Cumbre Elevated IPA",100,7.2,216,"India Pale Ale (IPA)","IPA",331,100,"La Cumbre Brewing Company","Brew Pub/Brewery","Albuquerque","NM","87107","415","18536",35.134094,-106.64073
"1881","Russian River Blind Pig IPA",70,6.1,183,"India Pale Ale (IPA)","IPA",1408,100,"Russian River Brewing","Brew Pub/Brewery","Santa Rosa","CA","95404","34,794","22924",38.457611,-122.69317
"1882","WeldWerks Juicy Bits",45,6.5,195,"India Pale Ale (IPA)","IPA",37,100,"WeldWerks Brewing Company","Microbrewery","Greeley","CO","80631","15,372","3213",40.421845,-104.69175
"1883","New England Fuzzy Baby Ducks IPA",NA,6.2,186,"India Pale Ale (IPA)","IPA",39,100,"New England Brewing Co.","Microbrewery","Woodbridge","CT","06525","42,691","14108",41.352964,-73.01212
"1884","Tree House Jjjuliusss",NA,6.8,204,"India Pale Ale (IPA)","IPA",15,100,"Tree House Brewing Company","Microbrewery","Monson","MA","01057","25,265","15190",42.089269,-72.317
"1885","Tired Hands We Are All Infinite Energy Vibrating at the Same Frequency",NA,6.2,186,"India Pale Ale (IPA)","IPA",67,100,"Tired Hands Brewing Company","Brew Pub/Brewery","Ardmore","PA","19003","1,264","18571",40.000861,-75.29694
"1886","Maine Beer I",NA,6.5,195,"India Pale Ale (IPA)","IPA",67,100,"Maine Beer Company","Microbrewery","Freeport","ME","04032","13,838","3494",43.843778,-70.10172
"1887","Surly / Amager Todd - The Axe Man (Surly Version)",NA,7.2,216,"India Pale Ale (IPA)","IPA",318,100,"Surly Brewing Company","Microbrewery","Minneapolis","MN","55414","24,923","23182",44.980379,-93.23003
"1888","Old Nation M-43",65,6.8,204,"India Pale Ale (IPA)","IPA",39,99,"Old Nation Brewing Company","Brew Pub","Williamston","MI","48895","42,218","13887",42.68669,-84.27844
"1889","Surly Furious",99,6.6,198,"India Pale Ale (IPA)","IPA",1381,99,"Surly Brewing Company","Microbrewery","Minneapolis","MN","55414","24,923","23182",44.980379,-93.23003
"1890","Trillium Stillings Street IPA",NA,7.2,216,"India Pale Ale (IPA)","IPA",41,99,"Trillium Brewing Company","Microbrewery","Boston","MA","02210","4,092","17848",42.347974,-71.04463
"1891","Stone IPA (India Pale Ale)",77,6.9,207,"India Pale Ale (IPA)","IPA",4096,99,"Stone Brewing","Commercial Brewery","Escondido","CA","92029","12,182","17514",33.087868,-117.11558
"1892","Trillium Stillings Street IPA - Double Dry Hopped",NA,7.2,216,"India Pale Ale (IPA)","IPA",31,99,"Trillium Brewing Company","Microbrewery","Boston","MA","02210","4,092","17848",42.347974,-71.04463
